method,label,bootstrap,rule_rank,in_bag_support,in_bag_purity,oob_support,oob_purity,oob_lift,outer_seed
tree,HH,22,2,25,0.12,9,0.0,0.0,3
tree,HH,22,3,13,0.5384615384615384,6,0.6666666666666666,5.6923076923076925,3
tree,HH,23,0,139,0.41007194244604317,52,0.38461538461538464,3.2840236686390534,3
tree,HH,23,1,112,0.33035714285714285,29,0.3448275862068966,2.944297082228117,3
tree,HH,23,2,197,0.17258883248730963,69,0.15942028985507245,1.3612040133779264,3
tree,HH,24,0,79,0.1518987341772152,22,0.3181818181818182,2.7167832167832167,3
tree,HH,24,1,88,0.625,30,0.43333333333333335,3.7,3
tree,HH,24,2,92,0.29347826086956524,39,0.358974358974359,3.06508875739645,3
tree,HH,24,3,105,0.22857142857142856,60,0.2,1.7076923076923078,3
tree,HH,25,0,75,0.17333333333333334,28,0.21428571428571427,1.8296703296703296,3
tree,HH,25,1,90,0.6,31,0.41935483870967744,3.580645161290323,3
tree,HH,25,2,143,0.23076923076923078,40,0.225,1.9211538461538462,3
tree,HH,25,3,92,0.3804347826086957,31,0.25806451612903225,2.203473945409429,3
tree,HH,26,0,38,0.23684210526315788,15,0.26666666666666666,2.276923076923077,3
tree,HH,26,1,39,0.8205128205128205,13,0.6923076923076923,5.911242603550296,3
tree,HH,26,2,167,0.25149700598802394,59,0.288135593220339,2.460234680573664,3
tree,HH,26,3,33,0.15151515151515152,14,0.07142857142857142,0.6098901098901098,3
tree,HH,26,4,26,0.5,6,0.6666666666666666,5.6923076923076925,3
tree,HH,27,0,85,0.16470588235294117,23,0.2608695652173913,2.2274247491638794,3
tree,HH,27,1,76,0.5263157894736842,34,0.5294117647058824,4.520361990950226,3
tree,HH,27,2,55,0.38181818181818183,17,0.17647058823529413,1.5067873303167423,3
tree,HH,27,3,19,0.7894736842105263,9,0.5555555555555556,4.743589743589744,3
tree,HH,28,0,398,0.2562814070351759,161,0.2919254658385093,2.4925943621595796,3
tree,HH,28,1,77,0.2857142857142857,26,0.3076923076923077,2.6272189349112427,3
tree,HH,28,2,37,0.1891891891891892,16,0.0625,0.5336538461538461,3
tree,HH,28,3,25,0.64,2,0.5,4.269230769230769,3
tree,HH,29,0,84,0.20238095238095238,25,0.2,1.7076923076923078,3
tree,HH,29,1,86,0.6046511627906976,25,0.4,3.4153846153846157,3
tree,HH,29,2,135,0.23703703703703705,51,0.23529411764705882,2.009049773755656,3
tree,HH,29,3,12,0.9166666666666666,6,0.6666666666666666,5.6923076923076925,3
tree,HH,30,0,89,0.1797752808988764,30,0.2,1.7076923076923078,3
tree,HH,30,1,58,0.3448275862068966,12,0.5,4.269230769230769,3
tree,HH,30,2,27,0.9259259259259259,11,0.7272727272727273,6.20979020979021,3
tree,HH,30,3,19,0.5263157894736842,1,0.0,0.0,3
tree,HH,30,4,10,0.5,8,0.125,1.0673076923076923,3
tree,HH,31,0,112,0.24107142857142858,40,0.25,2.1346153846153846,3
tree,HH,31,1,41,0.6829268292682927,17,0.6470588235294118,5.524886877828055,3
tree,HH,31,2,673,0.12481426448736999,232,0.1336206896551724,1.140915119363395,3
tree,HH,31,3,51,0.1568627450980392,25,0.16,1.3661538461538463,3
tree,HH,31,4,15,0.6666666666666666,5,0.8,6.830769230769231,3
tree,HH,32,0,86,0.19767441860465115,24,0.20833333333333334,1.778846153846154,3
tree,HH,32,1,93,0.5376344086021505,30,0.5666666666666667,4.838461538461538,3
tree,HH,32,2,69,0.36231884057971014,46,0.34782608695652173,2.9698996655518393,3
tree,HH,32,3,122,0.22131147540983606,50,0.18,1.5369230769230768,3
tree,HH,33,0,404,0.31683168316831684,163,0.22085889570552147,1.8857951864086835,3
tree,HH,33,1,71,0.352112676056338,22,0.18181818181818182,1.5524475524475525,3
tree,HH,33,2,32,0.5625,3,0.3333333333333333,2.8461538461538463,3
tree,HH,34,0,61,0.18032786885245902,23,0.13043478260869565,1.1137123745819397,3
tree,HH,34,1,70,0.6142857142857143,15,0.6,5.123076923076923,3
tree,HH,34,2,233,0.18454935622317598,100,0.22,1.8784615384615384,3
tree,HH,34,3,43,0.6744186046511628,14,0.7142857142857143,6.098901098901099,3
tree,HH,35,0,70,0.18571428571428572,33,0.15151515151515152,1.2937062937062938,3
tree,HH,35,1,95,0.6210526315789474,24,0.375,3.201923076923077,3
tree,HH,35,2,67,0.40298507462686567,27,0.18518518518518517,1.5811965811965811,3
tree,HH,35,3,21,0.8095238095238095,10,0.4,3.4153846153846157,3
tree,HH,36,0,427,0.2857142857142857,170,0.20588235294117646,1.757918552036199,3
tree,HH,36,1,55,0.38181818181818183,26,0.23076923076923078,1.970414201183432,3
tree,HH,36,2,27,0.6296296296296297,4,0.5,4.269230769230769,3
tree,HH,37,0,86,0.13953488372093023,23,0.2608695652173913,2.2274247491638794,3
tree,HH,37,1,76,0.6710526315789473,32,0.34375,2.9350961538461537,3
tree,HH,37,2,137,0.31386861313868614,49,0.16326530612244897,1.3940345368916798,3
tree,HH,37,3,50,0.16,23,0.08695652173913043,0.7424749163879598,3
tree,HH,37,4,20,0.65,10,0.5,4.269230769230769,3
tree,HH,38,0,149,0.42953020134228187,48,0.375,3.201923076923077,3
tree,HH,38,1,125,0.296,53,0.22641509433962265,1.9332365747460087,3
tree,HH,38,2,45,0.13333333333333333,17,0.35294117647058826,3.0135746606334846,3
tree,HH,38,3,12,1.0,5,0.4,3.4153846153846157,3
tree,HH,39,0,390,0.30512820512820515,137,0.26277372262773724,2.243683323975295,3
tree,HH,39,1,66,0.2727272727272727,28,0.2857142857142857,2.4395604395604393,3
tree,HH,39,2,24,0.7916666666666666,2,0.5,4.269230769230769,3
tree,HH,40,0,91,0.4945054945054945,28,0.35714285714285715,3.0494505494505497,3
tree,HH,40,1,712,0.1544943820224719,277,0.148014440433213,1.2638156067758957,3
tree,HH,40,2,15,0.8,5,0.2,1.7076923076923078,3
tree,HH,40,3,61,0.14754098360655737,16,0.1875,1.6009615384615385,3
tree,HH,41,0,123,0.24390243902439024,36,0.3055555555555556,2.608974358974359,3
tree,HH,41,1,60,0.75,15,0.6,5.123076923076923,3
tree,HH,41,2,192,0.25,66,0.19696969696969696,1.6818181818181819,3
tree,HH,41,3,15,0.3333333333333333,11,0.7272727272727273,6.20979020979021,3
tree,HH,42,0,258,0.17829457364341086,99,0.15151515151515152,1.2937062937062938,3
tree,HH,42,1,47,0.7021276595744681,17,0.5882352941176471,5.02262443438914,3
tree,HH,42,2,24,0.9166666666666666,8,0.625,5.336538461538462,3
tree,HH,42,3,17,0.5882352941176471,6,0.6666666666666666,5.6923076923076925,3
tree,HH,42,4,17,0.35294117647058826,5,0.2,1.7076923076923078,3
tree,HH,43,0,78,0.24358974358974358,38,0.18421052631578946,1.5728744939271255,3
tree,HH,43,1,123,0.2764227642276423,51,0.35294117647058826,3.0135746606334846,3
tree,HH,43,2,17,1.0,4,0.5,4.269230769230769,3
tree,HH,43,3,24,0.7083333333333334,7,0.7142857142857143,6.098901098901099,3
tree,HH,43,4,12,0.3333333333333333,9,0.1111111111111111,0.9487179487179487,3
tree,HH,44,0,157,0.4140127388535032,55,0.3090909090909091,2.639160839160839,3
tree,HH,44,1,125,0.264,53,0.18867924528301888,1.6110304789550074,3
tree,HH,44,2,15,0.5333333333333333,10,0.6,5.123076923076923,3
tree,HH,45,0,120,0.2833333333333333,72,0.3194444444444444,2.727564102564102,3
tree,HH,45,1,35,0.8,16,0.625,5.336538461538462,3
tree,HH,45,2,34,0.14705882352941177,14,0.07142857142857142,0.6098901098901098,3
tree,HH,45,3,15,0.6666666666666666,6,0.6666666666666666,5.6923076923076925,3
tree,HH,46,0,113,0.2831858407079646,36,0.16666666666666666,1.4230769230769231,3
tree,HH,46,1,36,0.6944444444444444,22,0.5909090909090909,5.045454545454546,3
tree,HH,46,2,179,0.22905027932960895,79,0.17721518987341772,1.5131450827653359,3
tree,HH,46,3,48,0.125,10,0.1,0.8538461538461539,3
tree,HH,46,4,19,0.8421052631578947,7,0.5714285714285714,4.879120879120879,3
tree,HH,47,0,132,0.4318181818181818,52,0.3269230769230769,2.7914201183431953,3
tree,HH,47,1,140,0.2357142857142857,44,0.20454545454545456,1.7465034965034967,3
tree,HH,47,2,20,0.65,6,0.6666666666666666,5.6923076923076925,3
tree,HH,48,0,88,0.17045454545454544,24,0.20833333333333334,1.778846153846154,3
tree,HH,48,1,83,0.5783132530120482,33,0.42424242424242425,3.6223776223776225,3
tree,HH,48,2,105,0.26666666666666666,39,0.1282051282051282,1.0946745562130178,3
tree,HH,48,3,94,0.40425531914893614,33,0.21212121212121213,1.8111888111888113,3
tree,HH,49,0,47,0.14893617021276595,25,0.12,1.0246153846153847,3
tree,HH,49,1,67,0.6268656716417911,20,0.6,5.123076923076923,3
tree,HH,49,2,69,0.30434782608695654,28,0.14285714285714285,1.2197802197802197,3
tree,HH,49,3,23,0.7391304347826086,5,0.4,3.4153846153846157,3
tree,HH,0,0,12,0.16666666666666666,6,0.6666666666666666,48.1,4
tree,HH,0,1,116,0.0603448275862069,34,0.0,0.0,4
tree,HH,0,2,52,0.057692307692307696,20,0.0,0.0,4
tree,HH,0,3,10,0.6,4,0.25,18.0375,4
tree,HH,1,0,43,0.046511627906976744,17,0.11764705882352941,8.488235294117647,4
tree,HH,1,1,12,0.4166666666666667,3,0.6666666666666666,48.1,4
tree,HH,1,2,46,0.06521739130434782,13,0.0,0.0,4
tree,HH,1,3,10,0.7,4,0.25,18.0375,4
tree,HH,2,0,34,0.029411764705882353,19,0.15789473684210525,11.392105263157895,4
tree,HH,2,1,10,0.4,3,0.6666666666666666,48.1,4
tree,HH,2,2,14,0.9285714285714286,2,0.5,36.075,4
tree,HH,3,0,119,0.03361344537815126,39,0.05128205128205128,3.7,4
tree,HH,3,1,10,0.3,5,0.0,0.0,4
tree,HH,3,2,10,0.3,5,0.6,43.29,4
tree,HH,3,3,46,0.043478260869565216,13,0.0,0.0,4
tree,HH,3,4,13,0.6153846153846154,4,0.25,18.0375,4
tree,HH,4,0,37,0.08108108108108109,19,0.10526315789473684,7.594736842105263,4
tree,HH,4,1,14,0.42857142857142855,7,0.2857142857142857,20.614285714285714,4
tree,HH,4,2,11,0.8181818181818182,4,0.5,36.075,4
tree,HH,4,3,12,0.4166666666666667,2,0.5,36.075,4
tree,HH,5,0,134,0.029850746268656716,32,0.09375,6.7640625000000005,4
tree,HH,5,1,15,0.4,9,0.1111111111111111,8.016666666666666,4
tree,HH,5,2,16,0.5625,4,0.5,36.075,4
tree,HH,6,0,36,0.05555555555555555,19,0.10526315789473684,7.594736842105263,4
tree,HH,6,1,11,0.6363636363636364,7,0.42857142857142855,30.92142857142857,4
tree,HH,6,2,10,1.0,0,0.0,0.0,4
tree,HH,7,0,22,0.18181818181818182,6,0.3333333333333333,24.05,4
tree,HH,7,1,16,0.125,9,0.4444444444444444,32.06666666666666,4
tree,HH,7,2,13,0.6153846153846154,7,0.5714285714285714,41.22857142857143,4
tree,HH,8,0,120,0.041666666666666664,41,0.024390243902439025,1.7597560975609756,4
tree,HH,8,1,15,0.26666666666666666,4,1.0,72.15,4
tree,HH,8,2,11,0.45454545454545453,0,0.0,0.0,4
tree,HH,8,3,10,0.8,5,0.6,43.29,4
tree,HH,9,0,117,0.05982905982905983,39,0.05128205128205128,3.7,4
tree,HH,9,1,15,0.6,4,0.25,18.0375,4
tree,HH,9,2,16,0.625,5,0.4,28.860000000000003,4
tree,HH,10,0,117,0.02564102564102564,43,0.046511627906976744,3.355813953488372,4
tree,HH,10,1,14,0.5,5,0.2,14.430000000000001,4
tree,HH,10,2,14,0.5,5,0.6,43.29,4
tree,HH,11,0,11,0.18181818181818182,4,0.0,0.0,4
tree,HH,11,1,11,0.09090909090909091,7,0.7142857142857143,51.53571428571429,4
tree,HH,11,2,13,0.3076923076923077,11,0.45454545454545453,32.79545454545455,4
tree,HH,12,0,40,0.075,17,0.058823529411764705,4.2441176470588236,4
tree,HH,12,1,10,0.4,6,0.5,36.075,4
tree,HH,12,2,12,0.5,12,0.4166666666666667,30.062500000000004,4
tree,HH,13,0,15,0.3333333333333333,7,0.2857142857142857,20.614285714285714,4
tree,HH,13,1,17,0.8823529411764706,7,0.2857142857142857,20.614285714285714,4
tree,HH,14,0,115,0.02608695652173913,44,0.045454545454545456,3.2795454545454548,4
tree,HH,14,1,19,0.42105263157894735,3,0.6666666666666666,48.1,4
tree,HH,14,2,13,0.9230769230769231,5,0.8,57.720000000000006,4
tree,HH,15,0,19,0.3157894736842105,5,0.0,0.0,4
tree,HH,15,1,17,0.29411764705882354,8,0.5,36.075,4
tree,HH,15,2,14,0.35714285714285715,9,0.2222222222222222,16.03333333333333,4
tree,HH,16,0,113,0.04424778761061947,45,0.044444444444444446,3.206666666666667,4
tree,HH,16,1,10,0.4,8,0.75,54.112500000000004,4
tree,HH,16,2,14,0.5714285714285714,5,0.4,28.860000000000003,4
tree,HH,17,0,111,0.02702702702702703,45,0.044444444444444446,3.206666666666667,4
tree,HH,17,1,15,0.4,7,0.5714285714285714,41.22857142857143,4
tree,HH,17,2,14,0.6428571428571429,1,1.0,72.15,4
tree,HH,18,0,38,0.05263157894736842,18,0.1111111111111111,8.016666666666666,4
tree,HH,18,1,14,0.35714285714285715,3,0.6666666666666666,48.1,4
tree,HH,18,2,20,0.7,6,0.3333333333333333,24.05,4
tree,HH,19,0,101,0.09900990099009901,47,0.02127659574468085,1.5351063829787235,4
tree,HH,19,1,15,0.6666666666666666,6,0.5,36.075,4
tree,HH,19,2,10,0.3,3,0.3333333333333333,24.05,4
tree,HH,19,3,10,0.9,1,0.0,0.0,4
tree,HH,20,0,53,0.1320754716981132,18,0.05555555555555555,4.008333333333333,4
tree,HH,20,1,17,0.29411764705882354,9,0.4444444444444444,32.06666666666666,4
tree,HH,20,2,10,0.2,1,0.0,0.0,4
tree,HH,20,3,12,0.5833333333333334,11,0.2727272727272727,19.677272727272726,4
tree,HH,21,0,146,0.07534246575342465,31,0.03225806451612903,2.32741935483871,4
tree,HH,21,1,17,0.5294117647058824,3,0.3333333333333333,24.05,4
tree,HH,21,2,18,0.5,4,0.5,36.075,4
tree,HH,22,0,107,0.037383177570093455,47,0.02127659574468085,1.5351063829787235,4
tree,HH,22,1,11,0.45454545454545453,5,0.6,43.29,4
tree,HH,22,2,13,0.6153846153846154,4,0.5,36.075,4
tree,HH,23,0,58,0.1896551724137931,14,0.0,0.0,4
tree,HH,23,1,11,0.36363636363636365,7,0.42857142857142855,30.92142857142857,4
tree,HH,23,2,16,0.75,2,0.5,36.075,4
tree,HH,24,0,25,0.28,4,0.0,0.0,4
tree,HH,24,1,10,0.5,5,0.6,43.29,4
tree,HH,24,2,20,0.55,6,0.5,36.075,4
tree,HH,25,0,126,0.03968253968253968,38,0.05263157894736842,3.7973684210526315,4
tree,HH,25,1,10,0.4,7,0.2857142857142857,20.614285714285714,4
tree,HH,25,2,11,0.7272727272727273,1,1.0,72.15,4
tree,HH,26,0,46,0.17391304347826086,15,0.0,0.0,4
tree,HH,26,1,14,0.5714285714285714,4,0.25,18.0375,4
tree,HH,26,2,16,0.625,7,0.5714285714285714,41.22857142857143,4
tree,HH,27,0,116,0.04310344827586207,39,0.02564102564102564,1.85,4
tree,HH,27,1,13,0.38461538461538464,11,0.36363636363636365,26.236363636363638,4
tree,HH,27,2,16,0.0625,2,0.0,0.0,4
tree,HH,27,3,10,1.0,0,0.0,0.0,4
tree,HH,28,0,62,0.0967741935483871,12,0.08333333333333333,6.0125,4
tree,HH,28,1,11,0.18181818181818182,9,0.7777777777777778,56.11666666666667,4
tree,HH,28,2,10,0.1,1,0.0,0.0,4
tree,HH,28,3,14,0.42857142857142855,6,0.3333333333333333,24.05,4
tree,HH,29,0,19,0.21052631578947367,5,0.2,14.430000000000001,4
tree,HH,29,1,10,0.3,8,0.75,54.112500000000004,4
tree,HH,29,2,15,0.5333333333333333,4,0.25,18.0375,4
tree,HH,30,0,13,0.15384615384615385,2,0.0,0.0,4
tree,HH,30,1,10,0.3,3,1.0,72.15,4
tree,HH,30,2,14,0.9285714285714286,2,0.5,36.075,4
tree,HH,31,0,120,0.06666666666666667,44,0.045454545454545456,3.2795454545454548,4
tree,HH,31,1,17,0.5294117647058824,4,0.25,18.0375,4
tree,HH,31,2,18,0.6111111111111112,5,0.4,28.860000000000003,4
tree,HH,32,0,39,0.07692307692307693,19,0.10526315789473684,7.594736842105263,4
tree,HH,32,1,12,0.5,5,0.4,28.860000000000003,4
tree,HH,32,2,17,0.5294117647058824,4,0.75,54.112500000000004,4
tree,HH,33,0,25,0.12,10,0.0,0.0,4
tree,HH,33,1,13,0.07692307692307693,8,0.375,27.056250000000002,4
tree,HH,33,2,10,0.5,1,1.0,72.15,4
tree,HH,33,3,11,0.45454545454545453,1,1.0,72.15,4
tree,HH,34,0,45,0.15555555555555556,20,0.05,3.6075000000000004,4
tree,HH,34,1,10,0.3,12,0.4166666666666667,30.062500000000004,4
tree,HH,34,2,41,0.04878048780487805,11,0.0,0.0,4
tree,HH,34,3,13,0.38461538461538464,5,0.4,28.860000000000003,4
tree,HH,35,0,41,0.07317073170731707,17,0.11764705882352941,8.488235294117647,4
tree,HH,35,1,13,0.46153846153846156,5,0.4,28.860000000000003,4
tree,HH,35,2,11,0.8181818181818182,4,0.75,54.112500000000004,4
tree,HH,36,0,106,0.03773584905660377,49,0.02040816326530612,1.4724489795918367,4
tree,HH,36,1,15,0.5333333333333333,4,0.25,18.0375,4
tree,HH,36,2,11,0.36363636363636365,3,0.6666666666666666,48.1,4
tree,HH,36,3,11,0.8181818181818182,0,0.0,0.0,4
tree,HH,37,0,37,0.08108108108108109,20,0.05,3.6075000000000004,4
tree,HH,37,1,15,0.3333333333333333,10,0.5,36.075,4
tree,HH,37,2,10,0.1,1,1.0,72.15,4
tree,HH,37,3,11,0.7272727272727273,0,0.0,0.0,4
tree,HH,38,0,111,0.036036036036036036,44,0.045454545454545456,3.2795454545454548,4
tree,HH,38,1,10,0.5,4,0.5,36.075,4
tree,HH,38,2,47,0.0851063829787234,22,0.0,0.0,4
tree,HH,38,3,11,0.6363636363636364,5,0.2,14.430000000000001,4
tree,HH,39,0,116,0.02586206896551724,36,0.05555555555555555,4.008333333333333,4
tree,HH,39,1,12,0.16666666666666666,5,0.8,57.720000000000006,4
tree,HH,39,2,10,0.4,1,0.0,0.0,4
tree,HH,39,3,11,1.0,2,0.5,36.075,4
tree,HH,40,0,130,0.03076923076923077,41,0.04878048780487805,3.5195121951219512,4
tree,HH,40,1,19,0.3157894736842105,3,0.6666666666666666,48.1,4
tree,HH,40,2,10,0.8,3,0.6666666666666666,48.1,4
tree,HH,41,0,118,0.01694915254237288,43,0.06976744186046512,5.033720930232558,4
tree,HH,41,1,11,0.2727272727272727,8,0.5,36.075,4
tree,HH,41,2,18,0.7777777777777778,3,0.0,0.0,4
tree,HH,42,0,101,0.0594059405940594,48,0.020833333333333332,1.503125,4
tree,HH,42,1,12,0.4166666666666667,5,0.6,43.29,4
tree,HH,42,2,18,0.5555555555555556,3,0.3333333333333333,24.05,4
tree,HH,43,0,32,0.09375,21,0.09523809523809523,6.871428571428571,4
tree,HH,43,1,11,0.45454545454545453,6,0.6666666666666666,48.1,4
tree,HH,43,2,19,0.5263157894736842,1,0.0,0.0,4
tree,HH,44,0,46,0.08695652173913043,17,0.058823529411764705,4.2441176470588236,4
tree,HH,44,1,10,0.9,3,0.3333333333333333,24.05,4
tree,HH,44,2,17,0.6470588235294118,5,0.4,28.860000000000003,4
tree,HH,45,0,10,0.5,2,0.0,0.0,4
tree,HH,45,1,13,0.23076923076923078,3,0.0,0.0,4
tree,HH,45,2,16,0.25,2,1.0,72.15,4
tree,HH,45,3,17,0.4117647058823529,7,0.5714285714285714,41.22857142857143,4
tree,HH,46,0,110,0.07272727272727272,47,0.0425531914893617,3.070212765957447,4
tree,HH,46,1,15,0.4,8,0.375,27.056250000000002,4
tree,HH,46,2,11,0.2727272727272727,8,0.125,9.01875,4
tree,HH,46,3,16,0.5625,4,0.25,18.0375,4
tree,HH,47,0,110,0.02727272727272727,43,0.09302325581395349,6.711627906976744,4
tree,HH,47,1,10,0.4,5,0.4,28.860000000000003,4
tree,HH,47,2,17,0.47058823529411764,6,0.5,36.075,4
tree,HH,48,0,23,0.391304347826087,7,0.14285714285714285,10.307142857142857,4
tree,HH,48,1,11,0.45454545454545453,4,0.75,54.112500000000004,4
tree,HH,48,2,18,0.5555555555555556,5,0.6,43.29,4
tree,HH,49,0,114,0.03508771929824561,45,0.06666666666666667,4.8100000000000005,4
tree,HH,49,1,19,0.3684210526315789,2,0.5,36.075,4
tree,HH,49,2,17,0.6470588235294118,6,0.5,36.075,4
tree,HH,0,0,11,0.09090909090909091,2,0.0,0.0,5
tree,HH,0,1,20,0.5,9,0.3333333333333333,9.816326530612244,5
tree,HH,0,2,30,0.1,12,0.16666666666666666,4.908163265306122,5
tree,HH,0,3,38,0.6578947368421053,24,0.375,11.043367346938776,5
tree,HH,1,0,44,0.3181818181818182,13,0.15384615384615385,4.530612244897959,5
tree,HH,1,1,57,0.15789473684210525,29,0.2413793103448276,7.108374384236454,5
tree,HH,1,2,27,0.9259259259259259,9,0.5555555555555556,16.360544217687075,5
tree,HH,2,0,11,0.09090909090909091,4,0.0,0.0,5
tree,HH,2,1,26,0.4230769230769231,8,0.5,14.724489795918368,5
tree,HH,2,2,59,0.1864406779661017,20,0.15,4.41734693877551,5
tree,HH,2,3,45,0.6888888888888889,12,0.6666666666666666,19.632653061224488,5
tree,HH,3,0,105,0.05714285714285714,41,0.17073170731707318,5.027874564459931,5
tree,HH,3,1,34,0.5588235294117647,6,0.3333333333333333,9.816326530612244,5
tree,HH,3,2,10,0.2,0,0.0,0.0,5
tree,HH,3,3,13,0.6923076923076923,5,0.2,5.889795918367347,5
tree,HH,3,4,20,1.0,7,1.0,29.448979591836736,5
tree,HH,4,0,10,0.1,6,0.0,0.0,5
tree,HH,4,1,27,0.4074074074074074,5,0.6,17.66938775510204,5
tree,HH,4,2,82,0.15853658536585366,20,0.25,7.362244897959184,5
tree,HH,4,3,30,0.9,9,0.6666666666666666,19.632653061224488,5
tree,HH,5,0,10,0.3,1,0.0,0.0,5
tree,HH,5,1,40,0.3,18,0.2777777777777778,8.180272108843537,5
tree,HH,5,2,54,0.25925925925925924,24,0.16666666666666666,4.908163265306122,5
tree,HH,5,3,21,0.8095238095238095,11,0.9090909090909091,26.771799628942485,5
tree,HH,6,0,12,0.08333333333333333,1,0.0,0.0,5
tree,HH,6,1,38,0.3157894736842105,20,0.2,5.889795918367347,5
tree,HH,6,2,69,0.37681159420289856,33,0.3939393939393939,11.601113172541744,5
tree,HH,7,0,10,0.1,1,0.0,0.0,5
tree,HH,7,1,21,0.5238095238095238,10,0.4,11.779591836734694,5
tree,HH,7,2,62,0.16129032258064516,29,0.3103448275862069,9.139338494018297,5
tree,HH,7,3,23,0.8695652173913043,11,0.8181818181818182,24.09461966604824,5
tree,HH,8,0,50,0.18,18,0.3333333333333333,9.816326530612244,5
tree,HH,8,1,48,0.10416666666666667,18,0.2777777777777778,8.180272108843537,5
tree,HH,8,2,37,0.4864864864864865,20,0.65,19.14183673469388,5
tree,HH,9,0,12,0.08333333333333333,2,0.0,0.0,5
tree,HH,9,1,36,0.2777777777777778,20,0.25,7.362244897959184,5
tree,HH,9,2,81,0.24691358024691357,20,0.15,4.41734693877551,5
tree,HH,9,3,29,0.896551724137931,10,0.8,23.559183673469388,5
tree,HH,10,0,34,0.4117647058823529,5,0.4,11.779591836734694,5
tree,HH,10,1,63,0.23809523809523808,30,0.26666666666666666,7.853061224489796,5
tree,HH,10,2,18,0.8888888888888888,9,0.8888888888888888,26.17687074829932,5
tree,HH,11,0,12,0.08333333333333333,0,0.0,0.0,5
tree,HH,11,1,20,0.5,11,0.45454545454545453,13.385899814471243,5
tree,HH,11,2,97,0.3917525773195876,25,0.44,12.957551020408163,5
tree,HH,12,0,38,0.2894736842105263,21,0.19047619047619047,5.60932944606414,5
tree,HH,12,1,74,0.3783783783783784,32,0.4375,12.883928571428571,5
tree,HH,13,0,26,0.34615384615384615,5,0.6,17.66938775510204,5
tree,HH,13,1,71,0.4788732394366197,16,0.3125,9.20280612244898,5
tree,HH,13,2,17,0.058823529411764705,11,0.45454545454545453,13.385899814471243,5
tree,HH,14,0,10,0.3,3,0.0,0.0,5
tree,HH,14,1,25,0.4,8,0.5,14.724489795918368,5
tree,HH,14,2,70,0.2714285714285714,24,0.125,3.681122448979592,5
tree,HH,14,3,23,0.9130434782608695,14,0.7142857142857143,21.034985422740526,5
tree,HH,15,0,10,0.1,0,0.0,0.0,5
tree,HH,15,1,24,0.25,10,0.7,20.614285714285714,5
tree,HH,15,2,73,0.2328767123287671,24,0.08333333333333333,2.454081632653061,5
tree,HH,15,3,36,0.8333333333333334,4,0.75,22.086734693877553,5
tree,HH,16,0,38,0.21052631578947367,17,0.23529411764705882,6.929171668667467,5
tree,HH,16,1,49,0.16326530612244897,25,0.24,7.067755102040816,5
tree,HH,16,2,40,0.725,12,0.5833333333333334,17.17857142857143,5
tree,HH,17,0,29,0.4827586206896552,5,0.8,23.559183673469388,5
tree,HH,17,1,47,0.1276595744680851,22,0.22727272727272727,6.692949907235621,5
tree,HH,17,2,44,0.6136363636363636,18,0.5555555555555556,16.360544217687075,5
tree,HH,18,0,20,0.35,12,0.5833333333333334,17.17857142857143,5
tree,HH,18,1,64,0.25,25,0.16,4.711836734693878,5
tree,HH,18,2,28,0.7857142857142857,8,0.875,25.767857142857142,5
tree,HH,19,0,11,0.18181818181818182,11,0.0,0.0,5
tree,HH,19,1,17,0.29411764705882354,11,0.6363636363636364,18.74025974025974,5
tree,HH,19,2,70,0.2571428571428571,23,0.30434782608695654,8.962732919254659,5
tree,HH,19,3,19,0.8947368421052632,11,0.8181818181818182,24.09461966604824,5
tree,HH,20,0,58,0.22413793103448276,9,0.3333333333333333,9.816326530612244,5
tree,HH,20,1,31,0.12903225806451613,4,0.5,14.724489795918368,5
tree,HH,20,2,73,0.4246575342465753,28,0.39285714285714285,11.569241982507288,5
tree,HH,21,0,41,0.4634146341463415,3,0.6666666666666666,19.632653061224488,5
tree,HH,21,1,42,0.19047619047619047,25,0.2,5.889795918367347,5
tree,HH,21,2,45,0.7111111111111111,8,0.5,14.724489795918368,5
tree,HH,22,0,10,0.1,4,0.0,0.0,5
tree,HH,22,1,43,0.4883720930232558,22,0.09090909090909091,2.6771799628942485,5
tree,HH,22,2,34,0.14705882352941177,19,0.2631578947368421,7.749731471535982,5
tree,HH,22,3,50,0.58,22,0.36363636363636365,10.708719851576994,5
tree,HH,23,0,45,0.2222222222222222,8,0.25,7.362244897959184,5
tree,HH,23,1,48,0.10416666666666667,23,0.2608695652173913,7.682342502218279,5
tree,HH,23,2,39,0.6666666666666666,13,0.5384615384615384,15.857142857142856,5
tree,HH,24,0,11,0.09090909090909091,4,0.0,0.0,5
tree,HH,24,1,46,0.1956521739130435,12,0.3333333333333333,9.816326530612244,5
tree,HH,24,2,87,0.3793103448275862,28,0.4642857142857143,13.672740524781341,5
tree,HH,25,0,11,0.2727272727272727,4,0.5,14.724489795918368,5
tree,HH,25,1,22,0.45454545454545453,6,0.16666666666666666,4.908163265306122,5
tree,HH,25,2,19,0.10526315789473684,5,0.2,5.889795918367347,5
tree,HH,25,3,23,0.6956521739130435,11,1.0,29.448979591836736,5
tree,HH,26,0,29,0.5172413793103449,7,0.14285714285714285,4.206997084548105,5
tree,HH,26,1,68,0.08823529411764706,10,0.4,11.779591836734694,5
tree,HH,26,2,41,0.6585365853658537,20,0.6,17.66938775510204,5
tree,HH,27,0,14,0.07142857142857142,3,0.0,0.0,5
