family,hp,hp_col,n_models_total_family,n_models_used,n_groups,mean_ratio,median_ratio,p90_ratio,ratio_of_sums,dataset,seed,pool_type,subset
GBM,max_depth,hp_max_depth,25,25,4,0.25380565542933553,0.19874176892504541,0.5424598352368564,0.23102555444436856,compas,7,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.040059310672859456,0.023697845190322128,0.09469303025970652,0.04099493389918304,compas,7,Rashomon,all
LogReg,C,hp_C,25,25,12,0.9295306765774625,0.946593444275088,0.9985140613796069,0.9356003313382625,compas,7,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.11789353874129818,0.09766281063735728,0.20427881231224154,0.09259558682048492,compas,7,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.3296352120204527,0.3221302546036199,0.6079406775177956,0.42659256432645654,compas,7,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.1990567939825139,0.20064204115130482,0.31075616979786924,0.21273284359905434,compas,7,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.1672708634372007,0.15946133908364418,0.2963966462671496,0.18248680236311152,compas,7,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.03921587165213621,0.018840067914397702,0.10405538464148592,0.030925000652161885,compas,7,Rashomon,all
RF,max_depth,hp_max_depth,25,23,4,0.5995988010066158,0.6565609138256008,0.9060276260320757,0.6756585753330743,compas,7,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.11351704741690855,0.11546056215237568,0.18151296360625516,0.12458415057950636,compas,7,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.09634913938201223,0.07621960819250483,0.1965143647911409,0.09461033021053265,compas,7,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.020047541392981354,0.013614447679002184,0.04388240487080863,0.01492661612265449,compas,7,Rashomon,all
RF,max_features,hp_max_features,25,17,2,0.019356383474376442,0.00828189502807371,0.044425187605254095,0.00980460406645011,compas,7,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.3009020674761801,0.17212957566490045,0.8189357591385907,0.5172996873511991,compas,7,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,12,0.6405724667748214,0.65975311402876,0.9413934141670147,0.5010640791171549,compas,7,Rashomon,all
kNN,p,hp_p,25,25,2,0.019277714511762207,0.01037437882303092,0.041284221972788075,0.01640848723504831,compas,7,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.29010883354313644,0.30224602403698175,0.49328339693661655,0.30858052691237736,compas,7,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.26143019282495306,0.23558771283913285,0.5348661633268034,0.2615106543149944,compas,7,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.24825600433571787,0.17568803360864252,0.6094101475044409,0.19972123366625086,compas,7,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.05820712841497472,0.03154738818289607,0.13067850039157677,0.07198875817347988,compas,7,Rashomon,HH
LogReg,C,hp_C,25,25,12,0.9654582816285018,0.9931793033257501,0.9996523370696596,0.9378172742549543,compas,7,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.09678457351661132,0.07960484062719354,0.14766195662137843,0.10485878161684027,compas,7,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.4851533038308323,0.5420563457078293,0.6926531172549649,0.5586658124707574,compas,7,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.22384261613059633,0.21312774346809,0.30865246829057286,0.23425879491806054,compas,7,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.18457992518074176,0.18792529924414222,0.25837270675269675,0.1835565699050327,compas,7,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.023767652979460274,0.012163525387476302,0.0536297592695246,0.025164896519837502,compas,7,Rashomon,HH
RF,max_depth,hp_max_depth,25,23,4,0.6349729907910263,0.6757496470060385,0.9018099908337535,0.6772723810867132,compas,7,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.13746008088657197,0.15137763352962513,0.18845908572955716,0.1509537673307808,compas,7,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.1217082098604357,0.09394197853893219,0.27290905730259973,0.11673715322614667,compas,7,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.016633064535489007,0.013246631696830402,0.031133867763774633,0.015041126340458445,compas,7,Rashomon,HH
RF,max_features,hp_max_features,25,17,2,0.01779064506773237,0.006421369987122732,0.033707279026689504,0.007834716466480197,compas,7,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,12,0.6269258847673911,0.5703327229654983,0.948836555590306,0.5089807848552463,compas,7,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.29243513118525266,0.14197314253609206,0.8598852373545158,0.47934426479447856,compas,7,Rashomon,HH
kNN,p,hp_p,25,25,2,0.03216222325415875,0.012987645544018777,0.10861298901876144,0.018532999015139044,compas,7,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.28075560185353765,0.30602518765607084,0.4607492686781602,0.31167440469902,compas,7,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.27738056695452223,0.2629729987287253,0.49974856957558106,0.29756153001355345,compas,7,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.2541313869682126,0.19912851191652955,0.5379684215776707,0.23553648512299313,compas,7,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.03899414161976392,0.023112075837508964,0.09080528656748357,0.03652874554908936,compas,7,Rashomon,non_HH
LogReg,C,hp_C,25,25,12,0.9274219396705782,0.9448743281974928,0.9981921084756409,0.9354602013006748,compas,7,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.1191325095541925,0.09899813838327678,0.20578605156989058,0.09182044645271879,compas,7,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.32050722423994615,0.31615645721431007,0.5899350699502732,0.40478460390781335,compas,7,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.1976020135189434,0.19753108782972978,0.31315033207136683,0.20917847433098255,compas,7,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.16625492437668474,0.15803938205985163,0.2973850717422537,0.18231016213854556,compas,7,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.040122590282960925,0.019371661153043056,0.1043593443055382,0.03187611016669239,compas,7,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,23,4,0.5975225462870613,0.6531372193575243,0.9066981425801557,0.6754280674686586,compas,7,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.11211173364025917,0.11416243579787078,0.18100179667882002,0.12088348634616823,compas,7,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.09486071264813557,0.07535987228594361,0.1958660982968088,0.09150509196214862,compas,7,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.02024795089305427,0.013626833488410279,0.044732682952928766,0.014910545966179486,compas,7,Rashomon,non_HH
RF,max_features,hp_max_features,25,17,2,0.01944828301401806,0.008485468597998922,0.044905115859310944,0.010078035905337913,compas,7,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.3013990263193746,0.17456211078908493,0.8179091862060018,0.5213315188361763,compas,7,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,12,0.6413734400401145,0.65975311402876,0.9410156991569533,0.5002231235618733,compas,7,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.018521470418297995,0.010249681940131096,0.04106180688608846,0.01618281003510739,compas,7,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.26209133294918363,0.21388291787562236,0.5526140947439029,0.24637125422042852,compas,8,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,4,0.26654292733700885,0.24923086493648444,0.5068099845608041,0.2459259472880326,compas,8,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.07610421105563157,0.04177652459118557,0.1826103234645466,0.08999881557965606,compas,8,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.06875797928430098,0.05356042659308967,0.151125622113748,0.059607256444769684,compas,8,Rashomon,all
LogReg,C,hp_C,25,25,11,0.9562439119930566,0.9796717477907486,0.9995180131218615,0.98836557213337,compas,8,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.14870222693737037,0.14577804713301754,0.21686251242334523,0.1407269329233651,compas,8,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.27126003990452724,0.2486664787811276,0.5215681848431036,0.2836798801516073,compas,8,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.21578410727594433,0.2065004962586925,0.38085399131778386,0.16195449098638498,compas,8,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.12330874684707312,0.08630315776136388,0.2898732567280887,0.15929004427495466,compas,8,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.06638246260415125,0.05311471611290278,0.13360065135217056,0.06839385821961277,compas,8,Rashomon,all
RF,max_depth,hp_max_depth,25,24,4,0.6167669520443749,0.6923521379928363,0.9261464406564368,0.7000961406653177,compas,8,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.2577152354644467,0.2710471273243784,0.40849418846811847,0.28217179759394956,compas,8,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.062019105754766234,0.050527806524796465,0.12158286754443316,0.05410720521912065,compas,8,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.04337402562668337,0.031089780838365805,0.09975914129312727,0.03324781982858681,compas,8,Rashomon,all
RF,max_features,hp_max_features,25,21,2,0.019989106562604646,0.012628703838239918,0.045704358049285396,0.016204833034496182,compas,8,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,13,0.9207339570325987,0.9618671498442517,0.9932260276213325,0.9473522104068103,compas,8,Rashomon,all
kNN,p,hp_p,25,25,2,0.02124595326968884,0.010029375159857488,0.04715391361383936,0.01788021118991407,compas,8,Rashomon,all
GBM,max_depth,hp_max_depth,25,25,4,0.28920317933859513,0.25503629282568274,0.6164695118323416,0.2456290019118218,compas,8,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.24821328309377003,0.2256779942062011,0.552789018023033,0.23377310442283622,compas,8,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.06686837635725112,0.032892982999635965,0.17702552187176737,0.11552662843082227,compas,8,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.0688932603367825,0.047703014450280336,0.14345557078101043,0.05318551053166695,compas,8,Rashomon,HH
LogReg,C,hp_C,25,25,11,0.963549580259138,0.9871297821123267,0.9998901732501987,0.9830905050229564,compas,8,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.14399726450083328,0.15410246747138145,0.18206326192066152,0.14763912182613506,compas,8,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.21579363853608233,0.20334707797195453,0.4739507121401494,0.2427205629618446,compas,8,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.20339878498546365,0.17262800300613118,0.44724783186251027,0.20735640210617656,compas,8,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.16317438887497218,0.14900902159698162,0.2827870188587178,0.12768943617164236,compas,8,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.09569708713790404,0.07795445172402943,0.18982954505738947,0.08041011181484102,compas,8,Rashomon,HH
RF,max_depth,hp_max_depth,25,24,4,0.563393069541287,0.5891101944616728,0.9109810932184251,0.6186648593868717,compas,8,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.2520000586266798,0.2697270116934133,0.3966737396064387,0.25844577389350015,compas,8,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.062021824858601166,0.06044424879645097,0.11376584945532012,0.0571359220463345,compas,8,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.04698204861466963,0.043209424463003285,0.0932318050738355,0.04063948710119405,compas,8,Rashomon,HH
RF,max_features,hp_max_features,25,21,2,0.020909922557286808,0.011707568455885402,0.05152471871473543,0.016787086359383332,compas,8,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,13,0.9259619794631112,0.9697159383126984,0.9964966055453476,0.9553773080807887,compas,8,Rashomon,HH
kNN,p,hp_p,25,25,2,0.02640956697930029,0.009660551815686253,0.05898201951476731,0.018927267437037074,compas,8,Rashomon,HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.2688609619719852,0.2536815338726795,0.5023809438283741,0.2508293994715333,compas,8,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.25866266853459763,0.21089551453671573,0.5437678982143588,0.2466707395954734,compas,8,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.0772722088863401,0.04456005017974433,0.18444784004518266,0.07969880503450791,compas,8,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.06874087114183258,0.05427715495381631,0.15212719345567535,0.0621983147155607,compas,8,Rashomon,non_HH
LogReg,C,hp_C,25,25,11,0.9553200101514444,0.9793418041741996,0.9993792446867127,0.9884056556139684,compas,8,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.14929723389655775,0.14466069851014482,0.21897894428675166,0.140674409498738,compas,8,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.2782745262602557,0.2542113545203003,0.525765595339679,0.29465310692573177,compas,8,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.22243732693321017,0.2158312174879826,0.3830106800099275,0.17113428798270675,compas,8,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.11318026427219469,0.07758062644561353,0.27545404837000775,0.1464128021509077,compas,8,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.06267522671463685,0.05064756037429101,0.12555751790473113,0.06517463766803618,compas,8,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,24,4,0.6235168107215805,0.7057454888273187,0.9283206134750671,0.7210126039314603,compas,8,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.2584379978748434,0.27157598308540326,0.41289425911529626,0.28819173849051605,compas,8,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.06201876188683394,0.04968246988145411,0.12273991618503016,0.05333873695311622,compas,8,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.042917741689092605,0.02996574413418447,0.10234206322262697,0.03137235174889599,compas,8,Rashomon,non_HH
RF,max_features,hp_max_features,25,21,2,0.019872656764682313,0.012706846705891053,0.04549516589160247,0.016071547155973618,compas,8,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,13,0.9200728019711288,0.9607710538979911,0.9926890166093518,0.9457600767779241,compas,8,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.020592943573391368,0.01016395013276776,0.04715391361383936,0.01767248119956327,compas,8,Rashomon,non_HH
GBM,max_depth,hp_max_depth,25,25,4,0.2928063850959102,0.2338863993385161,0.6113413215962037,0.3029840726321343,compas,9,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,4,0.23690436873526252,0.21432429269293854,0.4423222070485298,0.26593034720341957,compas,9,Rashomon,all
GBM,subsample,hp_subsample,25,25,3,0.08643672564220466,0.07113390884472347,0.1729240810435995,0.11172279113790869,compas,9,Rashomon,all
GBM,n_estimators,hp_n_estimators,25,25,3,0.09709124769743915,0.08880021898330256,0.186468157033771,0.0785490687285116,compas,9,Rashomon,all
LogReg,C,hp_C,25,25,11,0.8402362127240418,0.9067416084629958,0.9954968273263114,0.8946599633473541,compas,9,Rashomon,all
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.09601684084985723,0.08557119273871425,0.13316192704896027,0.08764865143300507,compas,9,Rashomon,all
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.1990583374145375,0.16126531750324288,0.3986857829054428,0.23757826960054593,compas,9,Rashomon,all
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.13277472659585415,0.11069054324280407,0.26636949804330434,0.1148967394084935,compas,9,Rashomon,all
MLP,activation,hp_activation,25,25,2,0.10430861747018633,0.07756792424721551,0.26432215266875203,0.10476073633898385,compas,9,Rashomon,all
MLP,alpha,hp_alpha,25,25,4,0.09914736567168177,0.08956165066877106,0.17412794001953052,0.1039196051112141,compas,9,Rashomon,all
RF,max_depth,hp_max_depth,25,23,4,0.5047478553696018,0.5207885401862387,0.8872780868854672,0.5951191920610411,compas,9,Rashomon,all
RF,min_samples_split,hp_min_samples_split,25,25,3,0.14647090535622106,0.13858861517832008,0.2811229974209562,0.1720848061627993,compas,9,Rashomon,all
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.15432852794554894,0.1290567218378326,0.307889730491888,0.15483280039507763,compas,9,Rashomon,all
RF,max_features,hp_max_features,25,20,2,0.10473811924251655,0.10322243755217053,0.19378661874656963,0.12029012237761567,compas,9,Rashomon,all
RF,n_estimators,hp_n_estimators,25,25,3,0.05190581331192089,0.04216058622923123,0.10797173713404432,0.04786458183239995,compas,9,Rashomon,all
kNN,n_neighbors,hp_n_neighbors,25,25,13,0.8204148446988248,0.8779296269357374,0.9802928428181132,0.8170784707021959,compas,9,Rashomon,all
kNN,weights,hp_weights,25,25,2,0.12705251257334543,0.029568490843569006,0.4237733327139093,0.1544129678202779,compas,9,Rashomon,all
kNN,p,hp_p,25,25,2,0.020805265176924843,0.009269756383068489,0.047417967104422254,0.019018856006142015,compas,9,Rashomon,all
GBM,learning_rate,hp_learning_rate,25,25,4,0.24935266560907454,0.24088387029797761,0.46066320883974143,0.3811613306581313,compas,9,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.3060685365694022,0.25739683123551194,0.4990366358115689,0.3774641259596498,compas,9,Rashomon,HH
GBM,subsample,hp_subsample,25,25,3,0.11152222691921564,0.08605539342798792,0.22394820183666111,0.1700621963862852,compas,9,Rashomon,HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.0837901549822829,0.0826037817114343,0.15157810654864257,0.04375991022388842,compas,9,Rashomon,HH
LogReg,C,hp_C,25,25,11,0.9026854446580942,0.9653963713597818,0.9993601548333045,0.8990525939332404,compas,9,Rashomon,HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.08888871807255999,0.08078010636524555,0.09562287429788452,0.08657234865385503,compas,9,Rashomon,HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.3227204942651184,0.36850455570100676,0.48935325832760024,0.3243232425013077,compas,9,Rashomon,HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.09118616264581186,0.06874134909750572,0.1873209888633366,0.09172935263764871,compas,9,Rashomon,HH
MLP,alpha,hp_alpha,25,25,4,0.095708378803263,0.08343272147857418,0.15929670469338705,0.09125534378172173,compas,9,Rashomon,HH
MLP,activation,hp_activation,25,25,2,0.0722222849404732,0.04015707765652426,0.15892003308114364,0.053297851115022984,compas,9,Rashomon,HH
RF,max_depth,hp_max_depth,25,23,4,0.5249096679314675,0.5429225086706491,0.9066848321080688,0.6091776941801138,compas,9,Rashomon,HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.17497288675649894,0.16340904254358338,0.3747152733679791,0.19661972016490026,compas,9,Rashomon,HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.15950512543587234,0.12069917869125411,0.39004247171952144,0.16912875953246875,compas,9,Rashomon,HH
RF,max_features,hp_max_features,25,20,2,0.12554582829285574,0.126782336157144,0.21831432695670638,0.12631441331440527,compas,9,Rashomon,HH
RF,n_estimators,hp_n_estimators,25,25,3,0.06021367722527393,0.0523058963936282,0.12654468885235878,0.049130411370041184,compas,9,Rashomon,HH
kNN,n_neighbors,hp_n_neighbors,25,25,13,0.8322680014126186,0.890917089926891,0.9714660462198531,0.8706078356598601,compas,9,Rashomon,HH
kNN,weights,hp_weights,25,25,2,0.0688447613821497,0.049955204631356734,0.17155251844421898,0.07313128605712119,compas,9,Rashomon,HH
kNN,p,hp_p,25,25,2,0.023186839907880678,0.010161841661077855,0.03587248447306827,0.015335604407562698,compas,9,Rashomon,HH
GBM,max_depth,hp_max_depth,25,25,4,0.2920792934581092,0.23337330779000642,0.6146825353491179,0.27828320168914705,compas,9,Rashomon,non_HH
GBM,learning_rate,hp_learning_rate,25,25,4,0.2362218963189351,0.21310383183741335,0.44143542079896536,0.22771467033713036,compas,9,Rashomon,non_HH
GBM,subsample,hp_subsample,25,25,3,0.08506142403710537,0.06919444990534307,0.17065286017510475,0.09237487104990831,compas,9,Rashomon,non_HH
GBM,n_estimators,hp_n_estimators,25,25,3,0.09782047427173499,0.08907228697568031,0.1876804621021314,0.09008668821247023,compas,9,Rashomon,non_HH
LogReg,C,hp_C,25,25,11,0.8368124609732714,0.9056536742626559,0.9948017982233163,0.894481897059752,compas,9,Rashomon,non_HH
LogReg,l1_ratio,hp_l1_ratio,25,25,5,0.09640763705475291,0.08575976299748188,0.13483292066072958,0.08769228206309602,compas,9,Rashomon,non_HH
MLP,learning_rate_init,hp_learning_rate_init,25,25,3,0.19227861390299242,0.1544187239634331,0.3857225729226044,0.22677774226560168,compas,9,Rashomon,non_HH
MLP,hidden_layer_sizes,hp_hidden_layer_sizes,25,25,5,0.13505480137381698,0.11405662710321658,0.26845300102650943,0.11778128690133773,compas,9,Rashomon,non_HH
MLP,activation,hp_activation,25,25,2,0.10606773657817499,0.08214490466110864,0.26532735941952745,0.1111683272345665,compas,9,Rashomon,non_HH
MLP,alpha,hp_alpha,25,25,4,0.09933590661841525,0.09052654075234795,0.17518631066657064,0.10549641926069273,compas,9,Rashomon,non_HH
RF,max_depth,hp_max_depth,25,23,4,0.5036424928387977,0.5184472948135803,0.8849331255930591,0.5931517350527084,compas,9,Rashomon,non_HH
RF,min_samples_split,hp_min_samples_split,25,25,3,0.14490829672681985,0.13731963575162814,0.27254793435345276,0.16872545346411416,compas,9,Rashomon,non_HH
RF,min_samples_leaf,hp_min_samples_leaf,25,25,3,0.15404472325857946,0.1292960389485918,0.30721146871062116,0.15287537886491148,compas,9,Rashomon,non_HH
RF,max_features,hp_max_features,25,20,2,0.10359734572001988,0.10215668100524838,0.19176754427451306,0.11951261760539618,compas,9,Rashomon,non_HH
RF,n_estimators,hp_n_estimators,25,25,3,0.05145033831667127,0.04170513128243175,0.10712403013426561,0.04769126278701889,compas,9,Rashomon,non_HH
kNN,n_neighbors,hp_n_neighbors,25,25,13,0.8197650005807441,0.8747577125645237,0.9803377572339828,0.8119336349258006,compas,9,Rashomon,non_HH
kNN,weights,hp_weights,25,25,2,0.13024372700268733,0.029115863548891494,0.43292913867535304,0.1622251453910632,compas,9,Rashomon,non_HH
kNN,p,hp_p,25,25,2,0.020674696386850513,0.008661033887299673,0.04760507696732813,0.019372862159826476,compas,9,Rashomon,non_HH
