dataset,family,pool_type,target_vm,feature_group,mean_importance,std_importance,top1_frequency,top3_frequency,mean_rank,n_reps_used,group_key
german,MLP,full_pool,V_m_HH,hp_alpha,0.10469774198845916,0.017603242386005018,0.0,0.16666666666666666,3.8333333333333335,12,german|MLP|full_pool|V_m_HH
german,MLP,full_pool,V_m_HH,hp_activation,0.053341485735222134,0.010591175807019577,0.0,0.0,5.0,12,german|MLP|full_pool|V_m_HH
german,MLP,full_pool,V_m_nonHH,validation_brier,0.7351446256594186,0.05105378247089705,1.0,1.0,1.0,12,german|MLP|full_pool|V_m_nonHH
german,MLP,full_pool,V_m_nonHH,hp_learning_rate_init,0.12852138497308496,0.030051307662398347,0.0,1.0,2.0,12,german|MLP|full_pool|V_m_nonHH
german,MLP,full_pool,V_m_nonHH,hp_hidden_layer_sizes,0.0633517184374668,0.013285982604932686,0.0,1.0,3.0,12,german|MLP|full_pool|V_m_nonHH
german,MLP,full_pool,V_m_nonHH,hp_alpha,0.04148932190780339,0.007524619872040967,0.0,0.0,4.166666666666667,12,german|MLP|full_pool|V_m_nonHH
german,MLP,full_pool,V_m_nonHH,hp_activation,0.03149294902222626,0.011521050307961314,0.0,0.0,4.833333333333333,12,german|MLP|full_pool|V_m_nonHH
german,RF,Rashomon,V_m,hp_max_features,0.5179882128159385,0.07976596042847282,0.9166666666666666,1.0,1.0833333333333333,12,german|RF|Rashomon|V_m
german,RF,Rashomon,V_m,validation_brier,0.25803349252272806,0.09977707086097594,0.08333333333333333,1.0,2.0833333333333335,12,german|RF|Rashomon|V_m
german,RF,Rashomon,V_m,hp_n_estimators,0.0839923039560135,0.024576487187768663,0.0,0.5833333333333334,3.5,12,german|RF|Rashomon|V_m
german,RF,Rashomon,V_m,hp_min_samples_leaf,0.07060298177041631,0.05040859342260079,0.0,0.4166666666666667,4.083333333333333,12,german|RF|Rashomon|V_m
german,RF,Rashomon,V_m,hp_max_depth,0.040866716458935436,0.011828696367764957,0.0,0.0,4.916666666666667,12,german|RF|Rashomon|V_m
german,RF,Rashomon,V_m_HH,hp_max_features,0.511505658687124,0.15374788054007213,0.9166666666666666,0.9166666666666666,1.25,12,german|RF|Rashomon|V_m_HH
german,RF,Rashomon,V_m_HH,validation_brier,0.28702519752826794,0.09252202203637667,0.08333333333333333,1.0,1.9166666666666667,12,german|RF|Rashomon|V_m_HH
german,RF,Rashomon,V_m_HH,hp_n_estimators,0.08507957712011603,0.05775146262146521,0.0,0.8333333333333334,3.0833333333333335,12,german|RF|Rashomon|V_m_HH
german,RF,Rashomon,V_m_HH,hp_max_depth,0.048688441942970534,0.02684063171752157,0.0,0.16666666666666666,4.166666666666667,12,german|RF|Rashomon|V_m_HH
german,RF,Rashomon,V_m_HH,hp_min_samples_split,0.043687125502480856,0.039907172185018276,0.0,0.08333333333333333,4.916666666666667,12,german|RF|Rashomon|V_m_HH
german,RF,Rashomon,V_m_nonHH,hp_max_features,0.522355304383747,0.08071740491784712,0.9166666666666666,1.0,1.0833333333333333,12,german|RF|Rashomon|V_m_nonHH
german,RF,Rashomon,V_m_nonHH,validation_brier,0.2534108528705241,0.0992343679623335,0.08333333333333333,0.9166666666666666,2.1666666666666665,12,german|RF|Rashomon|V_m_nonHH
german,RF,Rashomon,V_m_nonHH,hp_n_estimators,0.08525783882202141,0.024667369712419927,0.0,0.6666666666666666,3.4166666666666665,12,german|RF|Rashomon|V_m_nonHH
german,RF,Rashomon,V_m_nonHH,hp_min_samples_leaf,0.06990311537369523,0.05086905562575628,0.0,0.4166666666666667,4.0,12,german|RF|Rashomon|V_m_nonHH
german,RF,Rashomon,V_m_nonHH,hp_max_depth,0.04125625307066555,0.013312113801126138,0.0,0.0,4.916666666666667,12,german|RF|Rashomon|V_m_nonHH
german,RF,full_pool,V_m,hp_max_features,0.4828883794832861,0.07898196015734113,1.0,1.0,1.0,12,german|RF|full_pool|V_m
german,RF,full_pool,V_m,hp_max_depth,0.3031969292816313,0.043071140466214075,0.0,1.0,2.0,12,german|RF|full_pool|V_m
german,RF,full_pool,V_m,validation_brier,0.10258271308554173,0.05487493399779638,0.0,1.0,3.0,12,german|RF|full_pool|V_m
german,RF,full_pool,V_m,hp_min_samples_leaf,0.0468880178652244,0.014622390245458968,0.0,0.0,4.416666666666667,12,german|RF|full_pool|V_m
german,RF,full_pool,V_m,hp_n_estimators,0.03665707266691051,0.0048477804728595504,0.0,0.0,4.75,12,german|RF|full_pool|V_m
german,RF,full_pool,V_m_HH,hp_max_features,0.38328611805944285,0.09293021408274524,0.6666666666666666,1.0,1.3333333333333333,12,german|RF|full_pool|V_m_HH
german,RF,full_pool,V_m_HH,hp_max_depth,0.27271152813458716,0.05155018920412539,0.16666666666666666,1.0,2.1666666666666665,12,german|RF|full_pool|V_m_HH
german,RF,full_pool,V_m_HH,validation_brier,0.22502162521761604,0.09805922355863202,0.16666666666666666,1.0,2.5,12,german|RF|full_pool|V_m_HH
german,RF,full_pool,V_m_HH,hp_min_samples_leaf,0.06535222572769663,0.01802912164718549,0.0,0.0,4.0,12,german|RF|full_pool|V_m_HH
german,RF,full_pool,V_m_HH,hp_n_estimators,0.027962304917374656,0.007288761036544404,0.0,0.0,5.5,12,german|RF|full_pool|V_m_HH
german,RF,full_pool,V_m_nonHH,hp_max_features,0.4927343607214068,0.08292909413895154,1.0,1.0,1.0,12,german|RF|full_pool|V_m_nonHH
german,RF,full_pool,V_m_nonHH,hp_max_depth,0.2888566495005851,0.042464621504979545,0.0,1.0,2.0833333333333335,12,german|RF|full_pool|V_m_nonHH
german,RF,full_pool,V_m_nonHH,validation_brier,0.10339675897621069,0.0540546701925189,0.0,1.0,2.9166666666666665,12,german|RF|full_pool|V_m_nonHH
german,RF,full_pool,V_m_nonHH,hp_min_samples_leaf,0.04861453177394292,0.01698003257193917,0.0,0.0,4.416666666666667,12,german|RF|full_pool|V_m_nonHH
german,RF,full_pool,V_m_nonHH,hp_n_estimators,0.03793007535307788,0.004661171101405936,0.0,0.0,4.666666666666667,12,german|RF|full_pool|V_m_nonHH
german,kNN,Rashomon,V_m,hp_n_neighbors,0.9321893748839959,0.01559198374989954,1.0,1.0,1.0,12,german|kNN|Rashomon|V_m
german,kNN,Rashomon,V_m,validation_brier,0.05513244344009155,0.015707390730673926,0.0,1.0,2.0,12,german|kNN|Rashomon|V_m
german,kNN,Rashomon,V_m,hp_p,0.00702086043207651,0.0015780936805365306,0.0,0.75,3.25,12,german|kNN|Rashomon|V_m
german,kNN,Rashomon,V_m,hp_weights,0.005657321243836226,0.0015303119527139153,0.0,0.25,3.75,12,german|kNN|Rashomon|V_m
german,kNN,Rashomon,V_m_HH,hp_n_neighbors,0.8966764462646651,0.03235202468317187,1.0,1.0,1.0,12,german|kNN|Rashomon|V_m_HH
german,kNN,Rashomon,V_m_HH,validation_brier,0.09082764163365704,0.032621093018362156,0.0,1.0,2.0,12,german|kNN|Rashomon|V_m_HH
german,kNN,Rashomon,V_m_HH,hp_p,0.006436457946265804,0.004120086510108658,0.0,0.4166666666666667,3.5833333333333335,12,german|kNN|Rashomon|V_m_HH
german,kNN,Rashomon,V_m_HH,hp_weights,0.00605945415541186,0.0031690936483396177,0.0,0.5833333333333334,3.4166666666666665,12,german|kNN|Rashomon|V_m_HH
german,kNN,Rashomon,V_m_nonHH,hp_n_neighbors,0.9285641010349576,0.017444346910522553,1.0,1.0,1.0,12,german|kNN|Rashomon|V_m_nonHH
german,kNN,Rashomon,V_m_nonHH,validation_brier,0.056853147936522574,0.017799189532860585,0.0,1.0,2.0,12,german|kNN|Rashomon|V_m_nonHH
german,kNN,Rashomon,V_m_nonHH,hp_p,0.00834675282183829,0.0021822597237860382,0.0,0.75,3.25,12,german|kNN|Rashomon|V_m_nonHH
german,kNN,Rashomon,V_m_nonHH,hp_weights,0.006235998206681729,0.0016276706990283744,0.0,0.25,3.75,12,german|kNN|Rashomon|V_m_nonHH
german,kNN,full_pool,V_m,hp_n_neighbors,0.9824464385270227,0.0040692107357462905,1.0,1.0,1.0,12,german|kNN|full_pool|V_m
german,kNN,full_pool,V_m,validation_brier,0.013367356434793155,0.003950930742924297,0.0,1.0,2.0,12,german|kNN|full_pool|V_m
german,kNN,full_pool,V_m,hp_p,0.0028464236635401944,0.0008293892618273545,0.0,1.0,3.0,12,german|kNN|full_pool|V_m
german,kNN,full_pool,V_m,hp_weights,0.0013397813746437684,0.00021318572290203715,0.0,0.0,4.0,12,german|kNN|full_pool|V_m
german,kNN,full_pool,V_m_HH,hp_n_neighbors,0.6893632086245707,0.18388882411937385,0.8333333333333334,1.0,1.1666666666666667,12,german|kNN|full_pool|V_m_HH
german,kNN,full_pool,V_m_HH,validation_brier,0.28298143321982416,0.18492527074581622,0.16666666666666666,1.0,1.8333333333333333,12,german|kNN|full_pool|V_m_HH
german,kNN,full_pool,V_m_HH,hp_p,0.0208999068131079,0.007151536305910563,0.0,1.0,3.0,12,german|kNN|full_pool|V_m_HH
german,kNN,full_pool,V_m_HH,hp_weights,0.006755451342497298,0.0025024790941302476,0.0,0.0,4.0,12,german|kNN|full_pool|V_m_HH
german,kNN,full_pool,V_m_nonHH,hp_n_neighbors,0.9818496482678696,0.003904038937798475,1.0,1.0,1.0,12,german|kNN|full_pool|V_m_nonHH
german,kNN,full_pool,V_m_nonHH,validation_brier,0.014045322410631377,0.0038740983742807824,0.0,1.0,2.0,12,german|kNN|full_pool|V_m_nonHH
german,kNN,full_pool,V_m_nonHH,hp_p,0.0027552774447300783,0.000687235280915727,0.0,1.0,3.0,12,german|kNN|full_pool|V_m_nonHH
german,kNN,full_pool,V_m_nonHH,hp_weights,0.0013497518767687877,0.0002192457508386397,0.0,0.0,4.0,12,german|kNN|full_pool|V_m_nonHH
