model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
LogReg,11,11,0.2139093906939315,0,29763.51441631313,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,11,1.6760103757695398e-06,1.8361651039420108e-06,1.6605547143121654e-06
MLP,17,17,0.2078381138537411,0,,relu,0.0001,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,217,0.002162792109029529,0.004340159635478449,0.0019526662155196412
MLP,32,32,0.2091150039661349,0,,tanh,0.0001,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,232,0.0014845332743903489,0.0024035889085206783,0.0013958402154735164
MLP,25,25,0.2093907706994566,0,,relu,0.0001,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,225,0.0008734986351962587,0.0012383159958076352,0.000838292096596225
MLP,19,19,0.2093923575490242,0,,tanh,0.0001,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,219,0.0012338517628598894,0.0010399975244006203,0.001252559580705123
MLP,6,6,0.2094409206303936,0,,relu,0.001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,206,0.0004857482148077919,0.001290155487095795,0.00040811924552163967
MLP,48,48,0.2100739049064849,0,,relu,1e-05,,True,"[200, 100]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,248,0.0010363383727441113,0.0010107110015592552,0.0010388115309055682
MLP,2,2,0.2101035250186631,0,,relu,0.01,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,202,0.0011769235778888829,0.0014679737892268592,0.0011488359055181207
MLP,3,3,0.2106604603098209,0,,tanh,0.001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,203,0.00038905657763624253,0.0010267425710733947,0.0003275169718866086
MLP,15,15,0.2107083384675338,0,,relu,0.001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,215,0.00022713183478136533,0.000242159131702164,0.00022568163211499656
MLP,40,40,0.2110726381487582,0,,relu,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,240,0.0004163013836502094,0.0003786234101732591,0.00041993747987480894
MLP,20,20,0.211084058057999,0,,relu,0.01,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,220,0.00030619976604889007,0.0006290692865452226,0.0002750413852715084
MLP,23,23,0.21117810924587,0,,tanh,0.01,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,223,0.0025011731065149923,0.006703401490943399,0.002095638908321673
MLP,46,46,0.2112912021886216,0,,tanh,0.001,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,246,0.0013350478954244204,0.0026719670094649864,0.0012060291055436055
MLP,22,22,0.211696044927563,0,,relu,1e-05,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,222,0.0006007801431813246,0.0014354982335081877,0.0005202260417592032
MLP,38,38,0.2118245633084941,0,,relu,0.01,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,238,0.003025853094337997,0.003993455848129673,0.002932475017034393
MLP,10,10,0.2119801155028133,0,,relu,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,210,0.0016767134478953471,0.0021631395246246316,0.0016297711137429009
MLP,12,12,0.212027515794015,0,,relu,0.01,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,212,0.001185011948510807,0.0019524727166059025,0.0011109484853283772
MLP,39,39,0.2120488173343142,0,,tanh,0.01,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,239,0.0007037326417603397,0.0011669815546824515,0.0006590270095862453
MLP,26,26,0.2120855145770566,0,,relu,1e-05,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,226,0.0005154830309428086,0.0012798910799598044,0.00044171416906958803
MLP,0,0,0.2121262481506272,0,,tanh,1e-05,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,200,0.000875306289512941,0.0006171568716701846,0.0009002188853077967
MLP,41,41,0.212478125657386,0,,relu,0.001,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,241,0.0012258823389716894,0.001646613145380689,0.00118527989792766
MLP,31,31,0.2125048655232696,0,,tanh,1e-05,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,231,0.0006979169166991982,0.0013730343319064825,0.0006327650080887688
MLP,21,21,0.212551492143866,0,,tanh,0.001,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,221,0.00088877858754115,0.0013252804180365276,0.0008466541707684193
MLP,30,30,0.2126658323571654,0,,tanh,0.01,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,230,0.0008794874443418645,0.0015597483492403024,0.0008138391655256777
MLP,37,37,0.2127595787819534,0,,tanh,1e-05,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,,MLP,compas,0,Rashomon,237,0.0007551779479644969,0.0015309309173430344,0.0006803142495518264
RF,27,27,0.2075418736714976,0,,,,True,,,,,,5.0,,,1.0,10.0,200.0,,-1.0,,,,,,,,RF,compas,0,Rashomon,127,0.002876993399322345,0.008277936548041345,0.0023557777611101015
