model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
RF,15,22,0.1591631050894345,7,,,,True,,,,,,40.0,sqrt,,4.0,5.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,115,0.0013361086735623703,,0.0013174072349191686
RF,28,35,0.1593970150495157,7,,,,True,,,,,,10.0,sqrt,,1.0,10.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,128,0.0011571790055977414,,0.0011554887521769853
RF,14,21,0.159406478211096,7,,,,True,,,,,,20.0,sqrt,,2.0,5.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,114,0.000949976291219894,,0.0009484131457300307
RF,43,50,0.1594100939050715,7,,,,True,,,,,,5.0,,,4.0,2.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,143,0.0019645585742117137,,0.001947023127772565
RF,31,38,0.1594451667515573,7,,,,True,,,,,,40.0,log2,,2.0,2.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,131,0.0015791428738433622,,0.0015814761549856869
RF,30,37,0.1594463837794282,7,,,,True,,,,,,40.0,sqrt,,4.0,5.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,130,0.0017700273774082175,,0.001768804180855084
RF,48,55,0.1595042408547242,7,,,,True,,,,,,,sqrt,,1.0,10.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,148,0.0016569418044022866,,0.0016601891134972672
RF,40,47,0.1597647943219474,7,,,,True,,,,,,20.0,,,2.0,5.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,140,0.0027731644509912485,,0.002743173808109281
RF,18,25,0.1600937148197406,7,,,,True,,,,,,,sqrt,,1.0,5.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,118,0.001731524475618606,,0.0017398855000575742
RF,13,20,0.1603018707670154,7,,,,True,,,,,,10.0,,,1.0,2.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,113,0.0038503107929026307,,0.0038696520121246003
RF,12,19,0.160303581178956,7,,,,True,,,,,,40.0,log2,,2.0,5.0,200.0,,-1.0,,,,,,,,RF,german,7,Rashomon,112,0.0019323186321362992,,0.0019075093016588352
RF,45,52,0.1604383579649753,7,,,,True,,,,,,10.0,sqrt,,1.0,5.0,500.0,,-1.0,,,,,,,,RF,german,7,Rashomon,145,0.0008554935142191879,,0.0008597493276075343
RF,27,34,0.160547496161659,7,,,,True,,,,,,20.0,sqrt,,1.0,2.0,200.0,,-1.0,,,,,,,,RF,german,7,Rashomon,127,0.0016255167982994448,,0.0016318654838698677
RF,9,16,0.160552,7,,,,True,,,,,,40.0,,,1.0,2.0,100.0,,-1.0,,,,,,,,RF,german,7,Rashomon,109,0.00519625665546091,,0.005221958774562244
RF,33,40,0.1607371403249931,7,,,,True,,,,,,20.0,sqrt,,2.0,10.0,200.0,,-1.0,,,,,,,,RF,german,7,Rashomon,133,0.0015130696324924164,,0.001518898043110302
kNN,8,15,0.1590143405897616,7,,,,,,,,,,,,,,,,,,7.0,2.0,,,,,distance,kNN,german,7,Rashomon,58,0.00929697586024984,,0.009216307395350168
kNN,19,26,0.1592857142857142,7,,,,,,,,,,,,,,,,,,7.0,2.0,,,,,uniform,kNN,german,7,Rashomon,69,0.009158701333091726,,0.009081982637991419
kNN,37,44,0.1614,7,,,,,,,,,,,,,,,,,,5.0,2.0,,,,,uniform,kNN,german,7,Rashomon,87,0.01648319274297321,,0.016271727531446217
kNN,34,41,0.1619633957132445,7,,,,,,,,,,,,,,,,,,5.0,2.0,,,,,distance,kNN,german,7,Rashomon,84,0.016870117129123403,,0.01666057723725063
kNN,46,53,0.168623865004094,7,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,distance,kNN,german,7,Rashomon,96,0.004467896327843953,,0.004380047536288129
kNN,29,36,0.1689614260718592,7,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,distance,kNN,german,7,Rashomon,79,0.008844381882128572,,0.008819134394151712
kNN,15,22,0.1692748215771016,7,,,,,,,,,,,,,,,,,,15.0,2.0,,,,,distance,kNN,german,7,Rashomon,65,0.003681272978113218,,0.003698251840373259
kNN,33,40,0.1698691303141516,7,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,distance,kNN,german,7,Rashomon,83,0.003720468757884726,,0.00373616609469866
kNN,12,19,0.1702888888888888,7,,,,,,,,,,,,,,,,,,15.0,2.0,,,,,uniform,kNN,german,7,Rashomon,62,0.004812702023190801,,0.00483382933999571
kNN,42,49,0.1704,7,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,uniform,kNN,german,7,Rashomon,92,0.004912682077838171,,0.004811924211980922
kNN,17,24,0.1709657125349221,7,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,distance,kNN,german,7,Rashomon,67,0.005162094041018192,,0.005180438225777865
kNN,40,47,0.1713733653388689,7,,,,,,,,,,,,,,,,,,10.0,2.0,,,,,distance,kNN,german,7,Rashomon,90,0.004849532434718683,,0.004861881437286907
kNN,11,18,0.1716888888888888,7,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,uniform,kNN,german,7,Rashomon,61,0.004777196826292155,,0.004798145725022199
