dataset,pool_type,subset,family,hp_name,mean_importance,std_importance,n_seeds,mean_V_m,mean_rank,rank_freq_top1,rank_freq_top3,grouping_type,n_groups,min_group_size
compas,full_pool,HH,MLP,activation,0.01966151370542833,0.01691331274008331,10,0.003695632267202829,3.7,0.0,0.2,categorical_exact,2.0,22.3
compas,full_pool,HH,RF,max_depth,0.45190851644311997,0.13032255164238976,10,0.009453691979683406,1.1,0.9,1.0,numeric_exact,4.0,7.7
compas,full_pool,HH,RF,min_samples_leaf,0.17527929643909748,0.1128160954702321,10,0.009488820239182322,2.4,0.1,0.9,numeric_exact,3.0,12.9
compas,full_pool,HH,RF,min_samples_split,0.09525043924740319,0.06632141521888278,10,0.009488820239182322,3.1,0.0,0.6,numeric_exact,3.0,14.1
compas,full_pool,HH,RF,max_features,0.048740813189130025,0.04047220866636459,10,0.009488820239182322,3.9,0.0,0.3,categorical_exact,3.0,13.0
compas,full_pool,HH,RF,n_estimators,0.028529793987272244,0.02561028707523277,10,0.009488820239182322,4.5,0.0,0.2,numeric_exact,3.0,13.7
compas,full_pool,HH,kNN,weights,0.38140242125520735,0.24053662933696426,10,0.031069038386076164,1.2,0.8,1.0,categorical_exact,2.0,24.3
compas,full_pool,HH,kNN,n_neighbors,0.16092563780430766,0.1230259985294607,10,0.031069038386076164,1.8,0.2,1.0,numeric_tertile,3.0,15.1
compas,full_pool,HH,kNN,p,0.0010665963184068056,0.0010436935835202296,10,0.031069038386076164,3.0,0.0,1.0,numeric_exact,2.0,24.6
compas,full_pool,all,GBM,learning_rate,0.15643838549604966,0.0737012876366272,10,0.004819236299196504,1.5,0.6,1.0,numeric_exact,4.0,9.9
compas,full_pool,all,GBM,max_depth,0.13153118323698137,0.08261835574521044,10,0.004819236299196504,1.8,0.3,1.0,numeric_exact,4.0,9.7
compas,full_pool,all,GBM,n_estimators,0.05870213545952687,0.05030095745788493,10,0.004819236299196504,2.9,0.1,0.8,numeric_exact,3.0,14.2
compas,full_pool,all,GBM,subsample,0.014993785766510583,0.01282217132048227,10,0.004819236299196504,3.8,0.0,0.2,numeric_exact,3.0,13.9
compas,full_pool,all,LogReg,C,0.4157299322912157,0.09544786427407041,10,0.005934612332792318,1.0,1.0,1.0,numeric_tertile,3.0,13.3
compas,full_pool,all,LogReg,l1_ratio,0.03175585587808007,0.021763519720938818,10,0.005934612332792318,2.0,0.0,1.0,numeric_tertile,3.0,10.5
compas,full_pool,all,MLP,learning_rate_init,0.11625479860747168,0.03274045648969976,10,0.002535694574477473,1.4,0.7,1.0,numeric_exact,3.0,14.4
compas,full_pool,all,MLP,hidden_layer_sizes,0.07141184387483837,0.0265591600528499,10,0.002535694574477473,2.2,0.2,1.0,categorical_exact,5.0,7.9
compas,full_pool,all,MLP,alpha,0.05837247379791488,0.02956736616167267,10,0.002535694574477473,2.9,0.1,0.7,numeric_exact,4.0,10.1
compas,full_pool,all,MLP,activation,0.03141058987968341,0.033315712424546104,10,0.002535694574477473,3.5,0.0,0.3,categorical_exact,2.0,22.3
compas,full_pool,all,RF,max_depth,0.4205956801766333,0.10119672405408264,10,0.006390285386916203,1.1,0.9,1.0,numeric_exact,4.0,7.7
compas,full_pool,all,RF,min_samples_leaf,0.21088709457065868,0.13118044131180626,10,0.006490528441736381,2.4,0.1,0.9,numeric_exact,3.0,12.9
compas,full_pool,all,RF,min_samples_split,0.11916570658789405,0.05940859965049089,10,0.006490528441736381,2.8,0.0,0.8,numeric_exact,3.0,14.1
compas,full_pool,all,RF,max_features,0.037024576528808174,0.045403808002929216,10,0.006490528441736381,4.3,0.0,0.1,categorical_exact,3.0,13.0
compas,full_pool,all,RF,n_estimators,0.03699360596498539,0.027903772197882832,10,0.006490528441736381,4.4,0.0,0.2,numeric_exact,3.0,13.7
compas,full_pool,all,kNN,weights,0.3429109465698793,0.1289159720667711,10,0.019836212621340457,1.1,0.9,1.0,categorical_exact,2.0,24.3
compas,full_pool,all,kNN,n_neighbors,0.13547208939287234,0.03616289751552807,10,0.019836212621340457,1.9,0.1,1.0,numeric_tertile,3.0,15.1
compas,full_pool,all,kNN,p,0.0003990657061569835,0.0005281071623211408,10,0.019836212621340457,3.0,0.0,1.0,numeric_exact,2.0,24.6
compas,full_pool,non_HH,GBM,learning_rate,0.1569554829374715,0.07474212798275458,10,0.0046913411347860035,1.5,0.6,1.0,numeric_exact,4.0,9.9
compas,full_pool,non_HH,GBM,max_depth,0.13328589650325656,0.08223896336381005,10,0.0046913411347860035,1.8,0.3,1.0,numeric_exact,4.0,9.7
compas,full_pool,non_HH,GBM,n_estimators,0.05958445950543073,0.05124216929664296,10,0.0046913411347860035,2.9,0.1,0.8,numeric_exact,3.0,14.2
compas,full_pool,non_HH,GBM,subsample,0.01461687860891855,0.01249402738775244,10,0.0046913411347860035,3.8,0.0,0.2,numeric_exact,3.0,13.9
compas,full_pool,non_HH,LogReg,C,0.4154125078950856,0.09691192178719335,10,0.005482497222591543,1.0,1.0,1.0,numeric_tertile,3.0,13.3
compas,full_pool,non_HH,LogReg,l1_ratio,0.031986373409257175,0.021864962915516494,10,0.005482497222591543,2.0,0.0,1.0,numeric_tertile,3.0,10.5
compas,full_pool,non_HH,MLP,learning_rate_init,0.11692893179631984,0.030839650706577886,10,0.0024826624164545406,1.4,0.7,1.0,numeric_exact,3.0,14.4
compas,full_pool,non_HH,MLP,hidden_layer_sizes,0.07079836000528933,0.02677603260485352,10,0.0024826624164545406,2.2,0.2,1.0,categorical_exact,5.0,7.9
compas,full_pool,non_HH,MLP,alpha,0.059947557749629385,0.03144755893760016,10,0.0024826624164545406,2.9,0.1,0.7,numeric_exact,4.0,10.1
compas,full_pool,non_HH,MLP,activation,0.03231181962579377,0.03406945857748214,10,0.0024826624164545406,3.5,0.0,0.3,categorical_exact,2.0,22.3
compas,full_pool,non_HH,RF,max_depth,0.4173197249099931,0.10160893233394967,10,0.006264762868769623,1.1,0.9,1.0,numeric_exact,4.0,7.7
compas,full_pool,non_HH,RF,min_samples_leaf,0.21235622523659964,0.13300493315307554,10,0.006365329651524175,2.4,0.1,0.9,numeric_exact,3.0,12.9
compas,full_pool,non_HH,RF,min_samples_split,0.11998318031599017,0.059948423035953845,10,0.006365329651524175,2.8,0.0,0.8,numeric_exact,3.0,14.1
compas,full_pool,non_HH,RF,n_estimators,0.03754638527430769,0.02819313446723261,10,0.006365329651524175,4.4,0.0,0.2,numeric_exact,3.0,13.7
compas,full_pool,non_HH,RF,max_features,0.03662575465948724,0.04531330765124266,10,0.006365329651524175,4.3,0.0,0.1,categorical_exact,3.0,13.0
compas,full_pool,non_HH,kNN,weights,0.33226052590728433,0.12544292689020833,10,0.01931632853611001,1.1,0.9,1.0,categorical_exact,2.0,24.3
compas,full_pool,non_HH,kNN,n_neighbors,0.1416373784020205,0.034856165485169066,10,0.01931632853611001,1.9,0.1,1.0,numeric_tertile,3.0,15.1
compas,full_pool,non_HH,kNN,p,0.00039381906298589266,0.0004989695621805368,10,0.01931632853611001,3.0,0.0,1.0,numeric_exact,2.0,24.6
german,Rashomon,HH,GBM,learning_rate,0.21867472240007257,0.20870908128663904,6,0.014550339393315672,2.1666666666666665,0.5,0.8333333333333334,numeric_exact,3.6666666666666665,3.5
german,Rashomon,HH,GBM,max_depth,0.1944917993267908,0.13324233151835943,6,0.014478497537193352,1.8333333333333333,0.3333333333333333,1.0,numeric_exact,3.8333333333333335,4.333333333333333
german,Rashomon,HH,GBM,n_estimators,0.14546055383964718,0.13244433757455143,6,0.014500698589968825,2.3333333333333335,0.16666666666666666,0.8333333333333334,numeric_exact,3.0,5.333333333333333
german,Rashomon,HH,GBM,subsample,0.03402678169579659,0.03204540127767984,6,0.014500698589968825,3.6666666666666665,0.0,0.3333333333333333,numeric_exact,3.0,6.333333333333333
german,Rashomon,HH,LogReg,C,0.32921996720851787,0.146880584828099,6,0.004886225005334928,1.0,1.0,1.0,numeric_tertile,3.0,5.0
german,Rashomon,HH,LogReg,l1_ratio,0.03194729279380126,0.03409105973245259,6,0.004886225005334928,2.0,0.0,1.0,numeric_tertile,3.0,4.666666666666667
german,Rashomon,HH,MLP,learning_rate_init,0.14511673588977203,0.12194734151148195,6,0.016589066453921376,2.3333333333333335,0.3333333333333333,0.8333333333333334,numeric_exact,2.1666666666666665,9.333333333333334
german,Rashomon,HH,MLP,hidden_layer_sizes,0.1181088502876797,0.05068892244000453,6,0.016610414647102074,2.1666666666666665,0.3333333333333333,0.8333333333333334,categorical_exact,5.0,3.3333333333333335
german,Rashomon,HH,MLP,alpha,0.09343170384134232,0.044714646318819835,6,0.01663934691273054,2.5,0.16666666666666666,0.8333333333333334,numeric_exact,3.8333333333333335,3.8333333333333335
german,Rashomon,HH,MLP,activation,0.051377022278184255,0.05600198466424185,6,0.016610414647102074,3.0,0.16666666666666666,0.5,categorical_exact,2.0,10.666666666666666
german,Rashomon,HH,RF,max_features,0.45183668640370117,0.19485799036869064,6,0.003445972516149917,1.6666666666666667,0.8333333333333334,0.8333333333333334,categorical_exact,2.8333333333333335,6.166666666666667
german,Rashomon,HH,RF,n_estimators,0.23428867716151136,0.11018835001653038,6,0.003445972516149917,2.1666666666666665,0.16666666666666666,1.0,numeric_exact,3.0,6.333333333333333
german,Rashomon,HH,RF,min_samples_leaf,0.132592893616708,0.09017761419989884,6,0.003445972516149917,3.3333333333333335,0.0,0.6666666666666666,numeric_exact,2.8333333333333335,5.666666666666667
german,Rashomon,HH,RF,min_samples_split,0.11428002443090625,0.12617152644464008,6,0.003445972516149917,3.6666666666666665,0.0,0.5,numeric_exact,3.0,7.166666666666667
german,Rashomon,HH,RF,max_depth,0.07758490322588571,0.06005374731769943,6,0.003266758852399947,4.166666666666667,0.0,0.0,numeric_exact,3.1666666666666665,4.833333333333333
german,Rashomon,HH,kNN,n_neighbors,0.4315741782169153,0.2525530414378522,6,0.008815357012666105,1.0,1.0,1.0,numeric_tertile,3.0,4.333333333333333
german,Rashomon,HH,kNN,p,0.07339533547535133,0.039996423684919,6,0.008815357012666105,2.0,0.0,1.0,numeric_exact,2.0,9.0
german,Rashomon,HH,kNN,weights,0.006929281676898974,0.006932761112079294,6,0.008815357012666105,3.0,0.0,1.0,categorical_exact,2.0,10.833333333333334
german,Rashomon,all,GBM,learning_rate,0.22727979451973535,0.17549796740541423,10,0.0070764084002670575,2.0,0.5,0.9,numeric_exact,3.7,3.6
german,Rashomon,all,GBM,n_estimators,0.14431645253966768,0.10524892532198667,10,0.007108161467769321,1.9,0.3,1.0,numeric_exact,3.0,5.7
german,Rashomon,all,GBM,max_depth,0.13075303647815015,0.0883834084430801,10,0.007106226114797965,2.5,0.2,0.7,numeric_exact,3.9,4.1
german,Rashomon,all,GBM,subsample,0.044257971500114984,0.03362615615068528,10,0.007108161467769321,3.6,0.0,0.4,numeric_exact,3.0,6.7
german,Rashomon,all,LogReg,C,0.29472385870745643,0.13204968457868263,10,0.0021210598478302633,1.0,1.0,1.0,numeric_tertile,3.0,5.0
german,Rashomon,all,LogReg,l1_ratio,0.04325215278052256,0.0405914294453678,10,0.0021210598478302633,2.0,0.0,1.0,numeric_tertile,3.0,4.6
german,Rashomon,all,MLP,learning_rate_init,0.19543671938953538,0.17118456072231894,10,0.009240678451958301,2.0,0.4,0.9,numeric_exact,2.2,9.1
german,Rashomon,all,MLP,hidden_layer_sizes,0.1626797492801732,0.09001505730595259,10,0.009316574662684962,1.7,0.5,1.0,categorical_exact,5.0,3.2
german,Rashomon,all,MLP,alpha,0.09879469588763554,0.058992348528984925,10,0.009317309967438066,2.8,0.0,0.9,numeric_exact,3.9,4.0
german,Rashomon,all,MLP,activation,0.042203319044803386,0.05349376139117192,10,0.009316574662684962,3.5,0.1,0.2,categorical_exact,2.0,10.7
german,Rashomon,all,RF,max_features,0.48782241488446854,0.3273316351930092,10,0.002117765778320184,2.2,0.6,0.7,categorical_exact,2.7,6.8
german,Rashomon,all,RF,n_estimators,0.2900294874498461,0.18183656270041373,10,0.0021229445025067,2.1,0.3,0.9,numeric_exact,3.0,6.3
german,Rashomon,all,RF,min_samples_leaf,0.12989570485472385,0.10693836365046176,10,0.0021229445025067,3.5,0.1,0.5,numeric_exact,2.9,5.5
german,Rashomon,all,RF,min_samples_split,0.10398750239369656,0.07166962992585925,10,0.0021229445025067,3.4,0.0,0.6,numeric_exact,3.0,6.3
german,Rashomon,all,RF,max_depth,0.07636286009238251,0.04516701669784374,10,0.002045883571911453,3.8,0.0,0.3,numeric_exact,3.2,4.1
german,Rashomon,all,kNN,n_neighbors,0.5861162258618847,0.1588511090561788,10,0.005646433320364326,1.0,1.0,1.0,numeric_tertile,3.0,4.0
german,Rashomon,all,kNN,p,0.03325749891253557,0.032365465883225114,10,0.005646433320364326,2.3,0.0,1.0,numeric_exact,2.0,9.2
german,Rashomon,all,kNN,weights,0.014378766163841247,0.01427883513200849,10,0.005646433320364326,2.7,0.0,1.0,categorical_exact,2.0,10.9
german,Rashomon,non_HH,GBM,learning_rate,0.23097774163388976,0.17150177511736245,10,0.0067935909800359755,1.9,0.6,0.9,numeric_exact,3.7,3.6
german,Rashomon,non_HH,GBM,n_estimators,0.1393452765000305,0.106923586135022,10,0.00682816960996626,2.1,0.2,0.9,numeric_exact,3.0,5.7
german,Rashomon,non_HH,GBM,max_depth,0.12131256896427958,0.08843202115412133,10,0.006826896892262804,2.5,0.2,0.8,numeric_exact,3.9,4.1
german,Rashomon,non_HH,GBM,subsample,0.04457056214096897,0.03576214598569194,10,0.00682816960996626,3.5,0.0,0.4,numeric_exact,3.0,6.7
german,Rashomon,non_HH,LogReg,C,0.29382276934293017,0.13424089754087798,10,0.0020273082099406758,1.0,1.0,1.0,numeric_tertile,3.0,5.0
german,Rashomon,non_HH,LogReg,l1_ratio,0.04351562594418226,0.040753449269860395,10,0.0020273082099406758,2.0,0.0,1.0,numeric_tertile,3.0,4.6
german,Rashomon,non_HH,MLP,learning_rate_init,0.2019696672289283,0.1714847170814602,10,0.008960197079261125,2.0,0.4,0.9,numeric_exact,2.2,9.1
german,Rashomon,non_HH,MLP,hidden_layer_sizes,0.1683829412385479,0.09630731786289273,10,0.009031396499808497,1.8,0.5,1.0,categorical_exact,5.0,3.2
german,Rashomon,non_HH,MLP,alpha,0.09938064849069014,0.05875484474961031,10,0.009030181496477226,2.7,0.0,0.9,numeric_exact,3.9,4.0
german,Rashomon,non_HH,MLP,activation,0.04070904853356691,0.05221781390829144,10,0.009031396499808497,3.5,0.1,0.2,categorical_exact,2.0,10.7
german,Rashomon,non_HH,RF,max_features,0.4840657369830043,0.3263344340665379,10,0.0020557469559963964,2.2,0.6,0.7,categorical_exact,2.7,6.8
german,Rashomon,non_HH,RF,n_estimators,0.2892056121488358,0.18443977545449827,10,0.002060668966711174,2.2,0.3,0.8,numeric_exact,3.0,6.3
german,Rashomon,non_HH,RF,min_samples_leaf,0.13173117377151194,0.10956552139151014,10,0.002060668966711174,3.5,0.1,0.5,numeric_exact,2.9,5.5
german,Rashomon,non_HH,RF,min_samples_split,0.09896799856769187,0.06591626105370026,10,0.002060668966711174,3.4,0.0,0.6,numeric_exact,3.0,6.3
german,Rashomon,non_HH,RF,max_depth,0.07956763287017501,0.04539221482518503,10,0.0019845475933658605,3.7,0.0,0.4,numeric_exact,3.2,4.1
german,Rashomon,non_HH,kNN,n_neighbors,0.5909280256040341,0.15533590834452066,10,0.005479630537441169,1.0,1.0,1.0,numeric_tertile,3.0,4.0
german,Rashomon,non_HH,kNN,p,0.033048333594584596,0.032343259307594484,10,0.005479630537441169,2.3,0.0,1.0,numeric_exact,2.0,9.2
german,Rashomon,non_HH,kNN,weights,0.014641281270988748,0.014279872988643815,10,0.005479630537441169,2.7,0.0,1.0,categorical_exact,2.0,10.9
german,full_pool,HH,GBM,learning_rate,0.25722009030594767,0.13667489284688447,8,0.027328776753298076,1.0,1.0,1.0,numeric_exact,4.0,10.0
german,full_pool,HH,GBM,max_depth,0.04295738192503977,0.02500983928107815,8,0.027328776753298076,2.625,0.0,0.875,numeric_exact,4.0,9.625
german,full_pool,HH,GBM,n_estimators,0.033159196169377674,0.0353108387070274,8,0.027328776753298076,3.125,0.0,0.5,numeric_exact,3.0,14.5
german,full_pool,HH,GBM,subsample,0.027435705592659537,0.028852976810489626,8,0.027328776753298076,3.25,0.0,0.625,numeric_exact,3.0,14.375
german,full_pool,HH,LogReg,C,0.6369689274066936,0.15110661526151817,8,0.042507639004925345,1.0,1.0,1.0,numeric_tertile,3.0,13.625
german,full_pool,HH,LogReg,l1_ratio,0.04143726245014962,0.02135149858855065,8,0.042507639004925345,2.0,0.0,1.0,numeric_tertile,3.0,10.75
german,full_pool,HH,MLP,learning_rate_init,0.18785419616356575,0.06313283383400288,8,0.03080978838510459,1.0,1.0,1.0,numeric_exact,3.0,15.0
german,full_pool,HH,MLP,alpha,0.06904196969891463,0.03301239770565304,8,0.03080978838510459,2.5,0.0,1.0,numeric_exact,4.0,10.125
german,full_pool,HH,MLP,hidden_layer_sizes,0.05780627764844771,0.030774458722832538,8,0.03080978838510459,2.5,0.0,1.0,categorical_exact,5.0,8.125
german,full_pool,HH,MLP,activation,0.00847634648708992,0.009840032158543389,8,0.03080978838510459,4.0,0.0,0.0,categorical_exact,2.0,22.375
german,full_pool,HH,RF,max_features,0.3638483145897115,0.16170446502750996,8,0.005709778496140759,1.25,0.75,1.0,categorical_exact,3.0,12.875
german,full_pool,HH,RF,max_depth,0.16239222976377332,0.13558643910960602,8,0.005721381358302027,2.125,0.25,0.875,numeric_exact,4.0,7.875
german,full_pool,HH,RF,min_samples_split,0.04577694907494557,0.034931432134796825,8,0.005709778496140759,4.0,0.0,0.25,numeric_exact,3.0,13.75
german,full_pool,HH,RF,min_samples_leaf,0.04081452191474115,0.03367270368083239,8,0.005709778496140759,3.75,0.0,0.375,numeric_exact,3.0,12.875
german,full_pool,HH,RF,n_estimators,0.03896294475801211,0.03857992284371117,8,0.005709778496140759,3.875,0.0,0.5,numeric_exact,3.0,13.75
german,full_pool,HH,kNN,n_neighbors,0.43663000159916654,0.10758422102275002,8,0.016314266988258705,1.0,1.0,1.0,numeric_tertile,3.0,15.125
german,full_pool,HH,kNN,p,0.005723006584661709,0.006724859789409444,8,0.016314266988258705,2.25,0.0,1.0,numeric_exact,2.0,24.75
german,full_pool,HH,kNN,weights,0.0010107158179554021,0.0010490121824027023,8,0.016314266988258705,2.75,0.0,1.0,categorical_exact,2.0,24.125
german,full_pool,all,GBM,learning_rate,0.27811649925304877,0.08576343920750142,10,0.015415145648605941,1.0,1.0,1.0,numeric_exact,4.0,9.9
german,full_pool,all,GBM,max_depth,0.0667084494063421,0.04337752173752641,10,0.015415145648605941,2.6,0.0,1.0,numeric_exact,4.0,9.7
german,full_pool,all,GBM,n_estimators,0.06233396769552517,0.04648879567184358,10,0.015415145648605941,2.7,0.0,0.8,numeric_exact,3.0,14.2
german,full_pool,all,GBM,subsample,0.01798153045826636,0.02125033401692702,10,0.015415145648605941,3.7,0.0,0.2,numeric_exact,3.0,13.9
german,full_pool,all,LogReg,C,0.674406305565389,0.20068986426920626,10,0.015857948929159503,1.0,1.0,1.0,numeric_tertile,3.0,13.3
german,full_pool,all,LogReg,l1_ratio,0.048983194561460476,0.027440980512533873,10,0.015857948929159503,2.0,0.0,1.0,numeric_tertile,3.0,10.5
german,full_pool,all,MLP,learning_rate_init,0.23353889217681217,0.07677303704217918,10,0.01934405039117037,1.0,1.0,1.0,numeric_exact,3.0,14.4
german,full_pool,all,MLP,hidden_layer_sizes,0.05292023639581471,0.030610072077220465,10,0.01934405039117037,2.4,0.0,0.8,categorical_exact,5.0,7.9
german,full_pool,all,MLP,alpha,0.04638119562684359,0.047183025151537515,10,0.01934405039117037,3.3,0.0,0.6,numeric_exact,4.0,10.1
german,full_pool,all,MLP,activation,0.029152279512641155,0.023200330019419717,10,0.01934405039117037,3.3,0.0,0.6,categorical_exact,2.0,22.3
german,full_pool,all,RF,max_features,0.5347269484273779,0.15544910708100623,10,0.002978520382779861,1.0,1.0,1.0,categorical_exact,3.0,13.0
german,full_pool,all,RF,max_depth,0.11416194532499384,0.05917020577450146,10,0.002941521654477777,2.2,0.0,1.0,numeric_exact,4.0,7.7
german,full_pool,all,RF,n_estimators,0.05700043966264986,0.0655237241644231,10,0.002978520382779861,4.0,0.0,0.4,numeric_exact,3.0,13.7
german,full_pool,all,RF,min_samples_leaf,0.040863491316036435,0.030241855289028598,10,0.002978520382779861,3.8,0.0,0.2,numeric_exact,3.0,12.9
german,full_pool,all,RF,min_samples_split,0.039569866723929606,0.03205602744286848,10,0.002978520382779861,4.0,0.0,0.4,numeric_exact,3.0,14.1
german,full_pool,all,kNN,n_neighbors,0.5017449342612166,0.03509547300905891,10,0.009545931442289778,1.0,1.0,1.0,numeric_tertile,3.0,15.1
german,full_pool,all,kNN,p,0.0016259328957451366,0.002002370395796339,10,0.009545931442289778,2.3,0.0,1.0,numeric_exact,2.0,24.6
german,full_pool,all,kNN,weights,0.001325935574827982,0.0011631030917117141,10,0.009545931442289778,2.7,0.0,1.0,categorical_exact,2.0,24.3
german,full_pool,non_HH,GBM,learning_rate,0.2840581900727935,0.08763963968914225,10,0.014795544182291068,1.0,1.0,1.0,numeric_exact,4.0,9.9
german,full_pool,non_HH,GBM,max_depth,0.07049176457192784,0.04884340755936741,10,0.014795544182291068,2.6,0.0,1.0,numeric_exact,4.0,9.7
german,full_pool,non_HH,GBM,n_estimators,0.06832987648300833,0.052528754875160066,10,0.014795544182291068,2.7,0.0,0.8,numeric_exact,3.0,14.2
german,full_pool,non_HH,GBM,subsample,0.017569299425021747,0.021998963857828825,10,0.014795544182291068,3.7,0.0,0.2,numeric_exact,3.0,13.9
german,full_pool,non_HH,LogReg,C,0.6612147398908078,0.20523038653567213,10,0.014404547418017766,1.0,1.0,1.0,numeric_tertile,3.0,13.3
german,full_pool,non_HH,LogReg,l1_ratio,0.05019207541194207,0.029678724616900586,10,0.014404547418017766,2.0,0.0,1.0,numeric_tertile,3.0,10.5
german,full_pool,non_HH,MLP,learning_rate_init,0.22449203844686272,0.07478022205105267,10,0.018674021970372892,1.0,1.0,1.0,numeric_exact,3.0,14.4
german,full_pool,non_HH,MLP,hidden_layer_sizes,0.05204506930403341,0.031775574152035614,10,0.018674021970372892,2.4,0.0,0.8,categorical_exact,5.0,7.9
german,full_pool,non_HH,MLP,alpha,0.046547829627546514,0.04487370099278202,10,0.018674021970372892,3.3,0.0,0.6,numeric_exact,4.0,10.1
german,full_pool,non_HH,MLP,activation,0.03180138024536262,0.02417304821959923,10,0.018674021970372892,3.3,0.0,0.6,categorical_exact,2.0,22.3
german,full_pool,non_HH,RF,max_features,0.5549655289814099,0.16134386118715752,10,0.0028204166011453345,1.0,1.0,1.0,categorical_exact,3.0,13.0
german,full_pool,non_HH,RF,max_depth,0.11034865810254166,0.05643274157385839,10,0.0027801138520812136,2.2,0.0,1.0,numeric_exact,4.0,7.7
german,full_pool,non_HH,RF,n_estimators,0.061138258635103415,0.06998192891480057,10,0.0028204166011453345,3.9,0.0,0.3,numeric_exact,3.0,13.7
german,full_pool,non_HH,RF,min_samples_leaf,0.0415982778730667,0.029409112778665425,10,0.0028204166011453345,3.9,0.0,0.3,numeric_exact,3.0,12.9
german,full_pool,non_HH,RF,min_samples_split,0.03958196647187105,0.0321918745631524,10,0.0028204166011453345,4.0,0.0,0.4,numeric_exact,3.0,14.1
german,full_pool,non_HH,kNN,n_neighbors,0.5067004677901598,0.03521919764867926,10,0.009165581408852104,1.0,1.0,1.0,numeric_tertile,3.0,15.1
german,full_pool,non_HH,kNN,p,0.001802164981219545,0.0019412749118542247,10,0.009165581408852104,2.3,0.0,1.0,numeric_exact,2.0,24.6
german,full_pool,non_HH,kNN,weights,0.0013846185904276714,0.0012094039284797373,10,0.009165581408852104,2.7,0.0,1.0,categorical_exact,2.0,24.3
