dataset,seed,pool_type,subset,family,hyperparameter,value_or_group,metric_name,metric_value
compas,5,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.11075209054617381
compas,5,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9485573932082433
compas,5,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.10452456469419187
compas,5,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.2058729830859606
compas,5,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.1407841374039765
compas,5,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.10412969063214518
compas,5,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.0391511237452238
compas,5,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.5902820887922535
compas,5,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.09946135399272253
compas,5,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.06180718969163616
compas,5,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.03278720538755121
compas,5,Rashomon,non_HH,RF,max_features,,decomp_ratio_of_sums,0.018707727835652773
compas,5,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.9426651507362627
compas,5,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.017146835315243802
compas,5,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.3569832353372922
compas,5,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.15901408731221203
compas,5,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.11694907285711105
compas,5,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.0010913327889227737
compas,5,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.9218030164784236
compas,5,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.0595811458957788
compas,5,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.19027685724768592
compas,5,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.08836766450449317
compas,5,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.04362023412001879
compas,5,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.032801871573272884
compas,5,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.31362648618522115
compas,5,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.06881913502469633
compas,5,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.020681773034319246
compas,5,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.017000926024327286
compas,5,Rashomon,all,RF,max_features,,vm_between_group_ratio,9.495155732435324e-06
compas,5,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.9995527590349675
compas,5,Rashomon,all,kNN,p,,vm_between_group_ratio,0.02682024196738179
compas,5,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.3262277754234016
compas,5,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.14866726821153112
compas,5,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.13902274999370515
compas,5,Rashomon,HH,GBM,subsample,,vm_between_group_ratio,0.006181084037015164
compas,5,Rashomon,HH,LogReg,C,,vm_between_group_ratio,0.9157087384451503
compas,5,Rashomon,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.06782361260301413
compas,5,Rashomon,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.11778669928412815
compas,5,Rashomon,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.11410918517775795
compas,5,Rashomon,HH,MLP,alpha,,vm_between_group_ratio,0.07471567246901567
compas,5,Rashomon,HH,MLP,activation,,vm_between_group_ratio,0.036959568430298
compas,5,Rashomon,HH,RF,max_depth,,vm_between_group_ratio,0.28737701433175694
compas,5,Rashomon,HH,RF,min_samples_split,,vm_between_group_ratio,0.06922280069734937
compas,5,Rashomon,HH,RF,n_estimators,,vm_between_group_ratio,0.017287139308452215
compas,5,Rashomon,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.012074361922669863
compas,5,Rashomon,HH,RF,max_features,,vm_between_group_ratio,0.0010292151291030865
compas,5,Rashomon,HH,kNN,n_neighbors,,vm_between_group_ratio,0.9977961389221681
compas,5,Rashomon,HH,kNN,p,,vm_between_group_ratio,0.025417157293371306
compas,5,Rashomon,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.3676091910364203
compas,5,Rashomon,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.161978971706777
compas,5,Rashomon,non_HH,GBM,max_depth,,vm_between_group_ratio,0.10775852488945302
compas,5,Rashomon,non_HH,GBM,subsample,,vm_between_group_ratio,0.0005987631128188068
compas,5,Rashomon,non_HH,LogReg,C,,vm_between_group_ratio,0.9218382384464948
compas,5,Rashomon,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.05859661725745375
compas,5,Rashomon,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.20192309794775484
compas,5,Rashomon,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.08327445642272914
compas,5,Rashomon,non_HH,MLP,activation,,vm_between_group_ratio,0.043416103497968914
compas,5,Rashomon,non_HH,MLP,alpha,,vm_between_group_ratio,0.031950985425187775
compas,5,Rashomon,non_HH,RF,max_depth,,vm_between_group_ratio,0.3286306375404103
compas,5,Rashomon,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.07234577667447328
compas,5,Rashomon,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.024289330806080877
compas,5,Rashomon,non_HH,RF,n_estimators,,vm_between_group_ratio,0.01654949588914715
compas,5,Rashomon,non_HH,RF,max_features,,vm_between_group_ratio,0.0002939807499221525
compas,5,Rashomon,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.9995886219438586
compas,5,Rashomon,non_HH,kNN,p,,vm_between_group_ratio,0.026961325375109087
compas,6,Rashomon,all,__global__,__family__,model_name,ratio_of_sums,0.4400991573698527
compas,6,Rashomon,all,__global__,__family__,model_name,mean_ratio,0.39074254592886526
compas,6,Rashomon,HH,__global__,__family__,model_name,ratio_of_sums,0.5444302573921339
compas,6,Rashomon,HH,__global__,__family__,model_name,mean_ratio,0.5137291000790548
compas,6,Rashomon,non_HH,__global__,__family__,model_name,ratio_of_sums,0.4199889692198053
compas,6,Rashomon,non_HH,__global__,__family__,model_name,mean_ratio,0.3804936664163496
compas,6,Rashomon,all,GBM,learning_rate,,decomp_ratio_of_sums,0.30344511160126403
compas,6,Rashomon,all,GBM,max_depth,,decomp_ratio_of_sums,0.23202992874648964
compas,6,Rashomon,all,GBM,n_estimators,,decomp_ratio_of_sums,0.18963218375911514
compas,6,Rashomon,all,GBM,subsample,,decomp_ratio_of_sums,0.059743491384206766
compas,6,Rashomon,all,LogReg,C,,decomp_ratio_of_sums,0.9242248180369722
compas,6,Rashomon,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.09684890223453634
compas,6,Rashomon,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.1759147509075629
compas,6,Rashomon,all,MLP,activation,,decomp_ratio_of_sums,0.11558732781673843
compas,6,Rashomon,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.09644435394552024
compas,6,Rashomon,all,MLP,alpha,,decomp_ratio_of_sums,0.07340832020912762
compas,6,Rashomon,all,RF,max_depth,,decomp_ratio_of_sums,0.5928112488491439
compas,6,Rashomon,all,RF,min_samples_split,,decomp_ratio_of_sums,0.252996722955983
compas,6,Rashomon,all,RF,n_estimators,,decomp_ratio_of_sums,0.12676075058936737
compas,6,Rashomon,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.1130757507041634
compas,6,Rashomon,all,RF,max_features,,decomp_ratio_of_sums,0.023268231758742187
compas,6,Rashomon,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.946946383305824
compas,6,Rashomon,all,kNN,p,,decomp_ratio_of_sums,0.011161756758486543
compas,6,Rashomon,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.27327479767888185
compas,6,Rashomon,HH,GBM,max_depth,,decomp_ratio_of_sums,0.2501766094329523
compas,6,Rashomon,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.1728969874218149
compas,6,Rashomon,HH,GBM,subsample,,decomp_ratio_of_sums,0.07435158899644406
compas,6,Rashomon,HH,LogReg,C,,decomp_ratio_of_sums,0.949537849924092
compas,6,Rashomon,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.08581546460388864
compas,6,Rashomon,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.17906410918615961
compas,6,Rashomon,HH,MLP,activation,,decomp_ratio_of_sums,0.12162200165586874
compas,6,Rashomon,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.08138132674825575
compas,6,Rashomon,HH,MLP,alpha,,decomp_ratio_of_sums,0.05026637529719464
compas,6,Rashomon,HH,RF,max_depth,,decomp_ratio_of_sums,0.5688920617695375
compas,6,Rashomon,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.2372699443684752
compas,6,Rashomon,HH,RF,n_estimators,,decomp_ratio_of_sums,0.13155047149501645
compas,6,Rashomon,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.11550290687271644
compas,6,Rashomon,HH,RF,max_features,,decomp_ratio_of_sums,0.030704369314157456
compas,6,Rashomon,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.9100402562187047
compas,6,Rashomon,HH,kNN,p,,decomp_ratio_of_sums,0.029221786026005274
compas,6,Rashomon,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.3098002059776105
compas,6,Rashomon,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.22820750022696606
compas,6,Rashomon,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.19315729630530354
compas,6,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.05666643228487209
compas,6,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9139436459368632
compas,6,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.10133025680487653
compas,6,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.17533411124965168
compas,6,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.11447472942570383
compas,6,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.09922148826471354
compas,6,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.07767494527633066
compas,6,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.5973302818557825
compas,6,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.2557678300338358
compas,6,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.12591678693662497
compas,6,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.11264807827269199
compas,6,Rashomon,non_HH,RF,max_features,,decomp_ratio_of_sums,0.022087888926953514
compas,6,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.9518504122975289
compas,6,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.008761968048338764
compas,6,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.1687973600832203
compas,6,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.12158520823417406
compas,6,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.08769655263014033
compas,6,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.025154921901295476
compas,6,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.7193367097789225
compas,6,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.1343653850613643
compas,6,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.45222079637937385
compas,6,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.3605118739987723
compas,6,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.1053990725180592
compas,6,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.001643869954140697
compas,6,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.5694243363881247
compas,6,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.34986942068261045
compas,6,Rashomon,all,RF,max_features,,vm_between_group_ratio,0.12059388563811935
compas,6,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.05620279622343402
compas,6,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.05078977568463571
compas,6,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.9995727757701107
compas,6,Rashomon,all,kNN,p,,vm_between_group_ratio,4.351213006429408e-05
compas,6,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.15411312276106473
compas,6,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.09896958948224316
compas,6,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.060679588394437524
compas,6,Rashomon,HH,GBM,subsample,,vm_between_group_ratio,0.006320176743299606
compas,6,Rashomon,HH,LogReg,C,,vm_between_group_ratio,0.7808411035524186
compas,6,Rashomon,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.13146892664538878
compas,6,Rashomon,HH,MLP,alpha,,vm_between_group_ratio,0.41525213067626865
compas,6,Rashomon,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.37494239732604745
compas,6,Rashomon,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.04335446336690134
compas,6,Rashomon,HH,MLP,activation,,vm_between_group_ratio,0.00047309498197713423
compas,6,Rashomon,HH,RF,max_depth,,vm_between_group_ratio,0.6556499861684232
compas,6,Rashomon,HH,RF,min_samples_split,,vm_between_group_ratio,0.4933428465185385
compas,6,Rashomon,HH,RF,max_features,,vm_between_group_ratio,0.10887749026129571
compas,6,Rashomon,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.08269672820973109
compas,6,Rashomon,HH,RF,n_estimators,,vm_between_group_ratio,0.06400867392317759
compas,6,Rashomon,HH,kNN,n_neighbors,,vm_between_group_ratio,0.9872446358727022
compas,6,Rashomon,HH,kNN,p,,vm_between_group_ratio,0.0004993903193103161
compas,6,Rashomon,non_HH,GBM,max_depth,,vm_between_group_ratio,0.17096910364514106
compas,6,Rashomon,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.12622396692504928
compas,6,Rashomon,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.09424075821829836
compas,6,Rashomon,non_HH,GBM,subsample,,vm_between_group_ratio,0.030825193938443136
compas,6,Rashomon,non_HH,LogReg,C,,vm_between_group_ratio,0.6909918341270579
compas,6,Rashomon,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.13633844002036533
compas,6,Rashomon,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.44455995078118155
compas,6,Rashomon,non_HH,MLP,alpha,,vm_between_group_ratio,0.33210090407236775
compas,6,Rashomon,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.13291699776459248
compas,6,Rashomon,non_HH,MLP,activation,,vm_between_group_ratio,0.0018624910801053572
compas,6,Rashomon,non_HH,RF,max_depth,,vm_between_group_ratio,0.5566469040483671
compas,6,Rashomon,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.32024536700185596
compas,6,Rashomon,non_HH,RF,max_features,,vm_between_group_ratio,0.12074771707390501
compas,6,Rashomon,non_HH,RF,n_estimators,,vm_between_group_ratio,0.054532799524361734
compas,6,Rashomon,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.04782183721402341
compas,6,Rashomon,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.9998162013821216
compas,6,Rashomon,non_HH,kNN,p,,vm_between_group_ratio,9.662306530220181e-05
compas,7,Rashomon,all,__global__,__family__,model_name,ratio_of_sums,0.385855675977665
compas,7,Rashomon,all,__global__,__family__,model_name,mean_ratio,0.36201063771931974
compas,7,Rashomon,HH,__global__,__family__,model_name,ratio_of_sums,0.46230792757718203
compas,7,Rashomon,HH,__global__,__family__,model_name,mean_ratio,0.4372718960780958
compas,7,Rashomon,non_HH,__global__,__family__,model_name,ratio_of_sums,0.37515368338962474
compas,7,Rashomon,non_HH,__global__,__family__,model_name,mean_ratio,0.35759324911425594
compas,7,Rashomon,all,GBM,n_estimators,,decomp_ratio_of_sums,0.3112847308127278
compas,7,Rashomon,all,GBM,learning_rate,,decomp_ratio_of_sums,0.29302092246326644
compas,7,Rashomon,all,GBM,max_depth,,decomp_ratio_of_sums,0.23102555444436856
compas,7,Rashomon,all,GBM,subsample,,decomp_ratio_of_sums,0.04099493389918304
compas,7,Rashomon,all,LogReg,C,,decomp_ratio_of_sums,0.9356003313382625
compas,7,Rashomon,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.09259558682048492
compas,7,Rashomon,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.42659256432645654
compas,7,Rashomon,all,MLP,alpha,,decomp_ratio_of_sums,0.21273284359905434
compas,7,Rashomon,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.18248680236311152
compas,7,Rashomon,all,MLP,activation,,decomp_ratio_of_sums,0.030925000652161885
compas,7,Rashomon,all,RF,max_depth,,decomp_ratio_of_sums,0.6756585753330743
compas,7,Rashomon,all,RF,min_samples_split,,decomp_ratio_of_sums,0.12458415057950636
compas,7,Rashomon,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.09461033021053265
compas,7,Rashomon,all,RF,n_estimators,,decomp_ratio_of_sums,0.01492661612265449
compas,7,Rashomon,all,RF,max_features,,decomp_ratio_of_sums,0.00980460406645011
compas,7,Rashomon,all,kNN,weights,,decomp_ratio_of_sums,0.5172996873511991
compas,7,Rashomon,all,kNN,n_neighbors,,decomp_ratio_of_sums,0.5010640791171549
compas,7,Rashomon,all,kNN,p,,decomp_ratio_of_sums,0.01640848723504831
compas,7,Rashomon,HH,GBM,n_estimators,,decomp_ratio_of_sums,0.30858052691237736
compas,7,Rashomon,HH,GBM,learning_rate,,decomp_ratio_of_sums,0.2615106543149944
compas,7,Rashomon,HH,GBM,max_depth,,decomp_ratio_of_sums,0.19972123366625086
compas,7,Rashomon,HH,GBM,subsample,,decomp_ratio_of_sums,0.07198875817347988
compas,7,Rashomon,HH,LogReg,C,,decomp_ratio_of_sums,0.9378172742549543
compas,7,Rashomon,HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.10485878161684027
compas,7,Rashomon,HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.5586658124707574
compas,7,Rashomon,HH,MLP,alpha,,decomp_ratio_of_sums,0.23425879491806054
compas,7,Rashomon,HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.1835565699050327
compas,7,Rashomon,HH,MLP,activation,,decomp_ratio_of_sums,0.025164896519837502
compas,7,Rashomon,HH,RF,max_depth,,decomp_ratio_of_sums,0.6772723810867132
compas,7,Rashomon,HH,RF,min_samples_split,,decomp_ratio_of_sums,0.1509537673307808
compas,7,Rashomon,HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.11673715322614667
compas,7,Rashomon,HH,RF,n_estimators,,decomp_ratio_of_sums,0.015041126340458445
compas,7,Rashomon,HH,RF,max_features,,decomp_ratio_of_sums,0.007834716466480197
compas,7,Rashomon,HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.5089807848552463
compas,7,Rashomon,HH,kNN,weights,,decomp_ratio_of_sums,0.47934426479447856
compas,7,Rashomon,HH,kNN,p,,decomp_ratio_of_sums,0.018532999015139044
compas,7,Rashomon,non_HH,GBM,n_estimators,,decomp_ratio_of_sums,0.31167440469902
compas,7,Rashomon,non_HH,GBM,learning_rate,,decomp_ratio_of_sums,0.29756153001355345
compas,7,Rashomon,non_HH,GBM,max_depth,,decomp_ratio_of_sums,0.23553648512299313
compas,7,Rashomon,non_HH,GBM,subsample,,decomp_ratio_of_sums,0.03652874554908936
compas,7,Rashomon,non_HH,LogReg,C,,decomp_ratio_of_sums,0.9354602013006748
compas,7,Rashomon,non_HH,LogReg,l1_ratio,,decomp_ratio_of_sums,0.09182044645271879
compas,7,Rashomon,non_HH,MLP,learning_rate_init,,decomp_ratio_of_sums,0.40478460390781335
compas,7,Rashomon,non_HH,MLP,alpha,,decomp_ratio_of_sums,0.20917847433098255
compas,7,Rashomon,non_HH,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.18231016213854556
compas,7,Rashomon,non_HH,MLP,activation,,decomp_ratio_of_sums,0.03187611016669239
compas,7,Rashomon,non_HH,RF,max_depth,,decomp_ratio_of_sums,0.6754280674686586
compas,7,Rashomon,non_HH,RF,min_samples_split,,decomp_ratio_of_sums,0.12088348634616823
compas,7,Rashomon,non_HH,RF,min_samples_leaf,,decomp_ratio_of_sums,0.09150509196214862
compas,7,Rashomon,non_HH,RF,n_estimators,,decomp_ratio_of_sums,0.014910545966179486
compas,7,Rashomon,non_HH,RF,max_features,,decomp_ratio_of_sums,0.010078035905337913
compas,7,Rashomon,non_HH,kNN,weights,,decomp_ratio_of_sums,0.5213315188361763
compas,7,Rashomon,non_HH,kNN,n_neighbors,,decomp_ratio_of_sums,0.5002231235618733
compas,7,Rashomon,non_HH,kNN,p,,decomp_ratio_of_sums,0.01618281003510739
compas,7,Rashomon,all,GBM,n_estimators,,vm_between_group_ratio,0.341950321810338
compas,7,Rashomon,all,GBM,max_depth,,vm_between_group_ratio,0.11958826575962064
compas,7,Rashomon,all,GBM,learning_rate,,vm_between_group_ratio,0.04974320736255578
compas,7,Rashomon,all,GBM,subsample,,vm_between_group_ratio,0.025071336622842708
compas,7,Rashomon,all,LogReg,C,,vm_between_group_ratio,0.897589185806959
compas,7,Rashomon,all,LogReg,l1_ratio,,vm_between_group_ratio,0.119171542627785
compas,7,Rashomon,all,MLP,learning_rate_init,,vm_between_group_ratio,0.4407152841005894
compas,7,Rashomon,all,MLP,alpha,,vm_between_group_ratio,0.09115836248873545
compas,7,Rashomon,all,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.0755520871897492
compas,7,Rashomon,all,MLP,activation,,vm_between_group_ratio,0.025391191080554477
compas,7,Rashomon,all,RF,max_depth,,vm_between_group_ratio,0.30183920092006616
compas,7,Rashomon,all,RF,min_samples_split,,vm_between_group_ratio,0.1412351707164335
compas,7,Rashomon,all,RF,n_estimators,,vm_between_group_ratio,0.07413734333060631
compas,7,Rashomon,all,RF,max_features,,vm_between_group_ratio,0.0741204211745049
compas,7,Rashomon,all,RF,min_samples_leaf,,vm_between_group_ratio,0.0239266352572099
compas,7,Rashomon,all,kNN,weights,,vm_between_group_ratio,0.870996767093916
compas,7,Rashomon,all,kNN,n_neighbors,,vm_between_group_ratio,0.2902122493845874
compas,7,Rashomon,all,kNN,p,,vm_between_group_ratio,0.015489611558228299
compas,7,Rashomon,HH,GBM,n_estimators,,vm_between_group_ratio,0.1061937486069362
compas,7,Rashomon,HH,GBM,max_depth,,vm_between_group_ratio,0.06957253658059662
compas,7,Rashomon,HH,GBM,learning_rate,,vm_between_group_ratio,0.03589144331571451
compas,7,Rashomon,HH,GBM,subsample,,vm_between_group_ratio,0.00970624460824439
compas,7,Rashomon,HH,LogReg,C,,vm_between_group_ratio,0.8955485607881986
compas,7,Rashomon,HH,LogReg,l1_ratio,,vm_between_group_ratio,0.12467997482436644
compas,7,Rashomon,HH,MLP,learning_rate_init,,vm_between_group_ratio,0.34809181846968595
compas,7,Rashomon,HH,MLP,alpha,,vm_between_group_ratio,0.10384248350744689
compas,7,Rashomon,HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.043081652289039284
compas,7,Rashomon,HH,MLP,activation,,vm_between_group_ratio,0.0031669240498129834
compas,7,Rashomon,HH,RF,max_depth,,vm_between_group_ratio,0.3231056499823478
compas,7,Rashomon,HH,RF,min_samples_leaf,,vm_between_group_ratio,0.12577182890167743
compas,7,Rashomon,HH,RF,min_samples_split,,vm_between_group_ratio,0.07536208435290913
compas,7,Rashomon,HH,RF,max_features,,vm_between_group_ratio,0.04416790029746643
compas,7,Rashomon,HH,RF,n_estimators,,vm_between_group_ratio,0.0330258922155897
compas,7,Rashomon,HH,kNN,weights,,vm_between_group_ratio,0.8723550849172753
compas,7,Rashomon,HH,kNN,n_neighbors,,vm_between_group_ratio,0.3396180004720514
compas,7,Rashomon,HH,kNN,p,,vm_between_group_ratio,0.012659258486024116
compas,7,Rashomon,non_HH,GBM,n_estimators,,vm_between_group_ratio,0.3638505087988223
compas,7,Rashomon,non_HH,GBM,max_depth,,vm_between_group_ratio,0.1223853102432379
compas,7,Rashomon,non_HH,GBM,learning_rate,,vm_between_group_ratio,0.05437443223451997
compas,7,Rashomon,non_HH,GBM,subsample,,vm_between_group_ratio,0.03324166952885102
compas,7,Rashomon,non_HH,LogReg,C,,vm_between_group_ratio,0.8977066554606172
compas,7,Rashomon,non_HH,LogReg,l1_ratio,,vm_between_group_ratio,0.11878902671125989
compas,7,Rashomon,non_HH,MLP,learning_rate_init,,vm_between_group_ratio,0.4339043482839475
compas,7,Rashomon,non_HH,MLP,hidden_layer_sizes,,vm_between_group_ratio,0.08679626756871946
compas,7,Rashomon,non_HH,MLP,alpha,,vm_between_group_ratio,0.08371166422151398
compas,7,Rashomon,non_HH,MLP,activation,,vm_between_group_ratio,0.03167446649273647
compas,7,Rashomon,non_HH,RF,max_depth,,vm_between_group_ratio,0.3054629501297476
compas,7,Rashomon,non_HH,RF,min_samples_split,,vm_between_group_ratio,0.15332818707303175
compas,7,Rashomon,non_HH,RF,n_estimators,,vm_between_group_ratio,0.08231201805148837
compas,7,Rashomon,non_HH,RF,max_features,,vm_between_group_ratio,0.0787867675593029
compas,7,Rashomon,non_HH,RF,min_samples_leaf,,vm_between_group_ratio,0.02050393059181338
compas,7,Rashomon,non_HH,kNN,weights,,vm_between_group_ratio,0.869467699191787
compas,7,Rashomon,non_HH,kNN,n_neighbors,,vm_between_group_ratio,0.28642142833910017
compas,7,Rashomon,non_HH,kNN,p,,vm_between_group_ratio,0.015748830015458393
compas,8,Rashomon,all,__global__,__family__,model_name,ratio_of_sums,0.4672175993276238
compas,8,Rashomon,all,__global__,__family__,model_name,mean_ratio,0.4069286319987452
compas,8,Rashomon,HH,__global__,__family__,model_name,ratio_of_sums,0.5848408912920957
compas,8,Rashomon,HH,__global__,__family__,model_name,mean_ratio,0.5538190585006821
compas,8,Rashomon,non_HH,__global__,__family__,model_name,ratio_of_sums,0.4302537568788723
compas,8,Rashomon,non_HH,__global__,__family__,model_name,mean_ratio,0.3883523251343316
compas,8,Rashomon,all,GBM,max_depth,,decomp_ratio_of_sums,0.24637125422042852
compas,8,Rashomon,all,GBM,learning_rate,,decomp_ratio_of_sums,0.2459259472880326
compas,8,Rashomon,all,GBM,subsample,,decomp_ratio_of_sums,0.08999881557965606
compas,8,Rashomon,all,GBM,n_estimators,,decomp_ratio_of_sums,0.059607256444769684
compas,8,Rashomon,all,LogReg,C,,decomp_ratio_of_sums,0.98836557213337
compas,8,Rashomon,all,LogReg,l1_ratio,,decomp_ratio_of_sums,0.1407269329233651
compas,8,Rashomon,all,MLP,learning_rate_init,,decomp_ratio_of_sums,0.2836798801516073
compas,8,Rashomon,all,MLP,hidden_layer_sizes,,decomp_ratio_of_sums,0.16195449098638498
compas,8,Rashomon,all,MLP,activation,,decomp_ratio_of_sums,0.15929004427495466
compas,8,Rashomon,all,MLP,alpha,,decomp_ratio_of_sums,0.06839385821961277
compas,8,Rashomon,all,RF,max_depth,,decomp_ratio_of_sums,0.7000961406653177
compas,8,Rashomon,all,RF,min_samples_leaf,,decomp_ratio_of_sums,0.28217179759394956
compas,8,Rashomon,all,RF,n_estimators,,decomp_ratio_of_sums,0.05410720521912065
